category,path,bundle,uuid,import,source_ref_count,source_modules,doc_ref_count
HerolhPrefab,Prefab/HerolhPrefab/505010,,43gLee3AxAyYJxHU+OU7WU,assets/resources/import/43/4380b79e-dc0c-40c9-8271-1d4f8e53b594.json,0,,1
HerolhPrefab,Prefab/HerolhPrefab/5050101,,a7O+i0SAdCOrli79ctTA+H,assets/resources/import/a7/a73be8b4-4807-423a-b962-efd72d4c0f87.json,0,,1
HerolhPrefab,Prefab/HerolhPrefab/505011,,008hBx0ABK9IJQW7oUezZb,assets/resources/import/00/00f21071-d000-4af4-8250-5bba147b365b.json,0,,1
HerolhPrefab,Prefab/HerolhPrefab/505012,,bdBGDkRgFBWq+J7+anzNLa,assets/resources/import/bd/bd0460e4-4601-415a-af89-efe6a7ccd2da.json,0,,1
HerolhPrefab,Prefab/HerolhPrefab/5050121,,41BpF4ZkBNwJj0EIrWBrKp,assets/resources/import/41/41069178-6640-4dc0-98f4-108ad606b2a9.json,0,,1
HerolhPrefab,Prefab/HerolhPrefab/605001,,edAgC8UMdLJ7yt6XfFsdso,assets/resources/import/ed/ed0200bc-50c7-4b27-bcad-e977c5b1db28.json,0,,1
JingjiPrefab,Prefab/JingjiPrefab/JingjiPre,,83W/u0G/lEIL/xG6PxfAR7,assets/resources/import/83/835bfbb4-1bf9-4420-bff1-1ba3f17c047b.json,1,JingjiPanel,3
JingjiPrefab,Prefab/JingjiPrefab/baoxiangTipsPre,,dcsaJWdCxKXKeDZVRjZcLA,assets/resources/import/dc/dcb1a256-742c-4a5c-a783-65546365c2c0.json,1,baoxiangTipsPanel,0
JingjiPrefab,Prefab/JingjiPrefab/guanjunPre,,c5KwI9W0xBy4vs3bwhmqHD,assets/resources/import/c5/c52b023d-5b4c-41cb-8bec-ddbc219aa1c3.json,1,guanjunPanel,0
JingjiPrefab,Prefab/JingjiPrefab/guanjunRecordPre,,52t507E15Mn6vQN1lm4IDS,assets/resources/import/52/52b79d3b-135e-4c9f-abd0-375966e080d2.json,1,guanjunRecordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/itembuyPre,,21c/OE4kZMdqPZbmmtKHJS,assets/resources/import/21/2173f384-e246-4c76-a3d9-6e69ad287252.json,1,itembuyPre,0
JingjiPrefab,Prefab/JingjiPrefab/rank_item,,8fhtAlPd1OuoWSmIIB9uE6,assets/resources/import/8f/8f86d025-3ddd-4eba-8592-988201f6e13a.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/team/JoinTeamPanel,,9beI0hNp5N0rqy86DD2+RC,assets/resources/import/9b/9b788d21-369e-4dd2-bab2-f3a0c3dbe442.json,1,TeamJoinPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/changeTeamNamePre,,c1asEqepJEdbJVU7qN741o,assets/resources/import/c1/c16ac12a-7a92-4475-b255-53ba8def8d68.json,1,TeamChangeNamePanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/createTeamPre,,b3+gCm9+dGRpkRFlG/CZya,assets/resources/import/b3/b3fa00a6-f7e7-4646-9911-1651bf099c9a.json,1,TeamCreatePanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/startPipei2Pre,,d4TG9UgGNFFZP6XIP268kv,assets/resources/import/d4/d44c6f54-8063-4515-93fa-5c83f6ebc92f.json,1,TeamSortPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/startPipeiPre,,932yTSYI5P9bn4e2b0XSW9,assets/resources/import/93/93db24d2-608e-4ff5-b9f8-7b66f45d25bd.json,1,TeamStartPipeiPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamChallengeRewordPre,,a31m0Q9t9DKLt1UNYgGPu/,assets/resources/import/a3/a3d66d10-f6df-4328-bb75-50d62018fbbf.json,1,TeamChallengeRewordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamEndPre,,f5SY/Alk5OCp63DPxziyxT,assets/resources/import/f5/f5498fc0-964e-4e0a-9eb7-0cfc738b2c53.json,1,TeamEndPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamInvitPanel,,5bK8wAc0JFtKt6Fho4TESE,assets/resources/import/5b/5b2bcc00-7342-45b4-ab7a-161a384c4484.json,1,TeamInvitPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamManagementPanel,,a6+nNlSktEQL5xkF3+djd6,assets/resources/import/a6/a6fa7365-4a4b-4440-be71-905dfe76377a.json,1,TeamManagementPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamPre,,4bsi/ygTJGZINKPuQ5HEB2,assets/resources/import/4b/4bb22ff2-8132-4664-834a-3ee4391c4076.json,1,TeamPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamRankPanel,,dfIcNn4BNLPaGWHLSEEXPI,assets/resources/import/df/df21c367-e013-4b3d-a196-1cb4841173c8.json,1,TeamRankPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamRecordInfoItem,,ea/qvLLYRNgqkyxL/qNSgv,assets/resources/import/ea/eafeabcb-2d84-4d82-a932-c4bfea35282f.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamRecordInfoPre,,95+Th5vABHwIrZIlB2vl90,assets/resources/import/95/95f93879-bc00-47c0-8ad9-225076be5f74.json,1,TeamRecordInfoPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamRecordPre,,20DyEKAmRGJ5Hxf1kl3cuY,assets/resources/import/20/200f210a-0264-4627-91f1-7f5925ddcb98.json,1,TeamRecordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamRecorditem,,bdMHntwbNE26EfSmGAQ+id,assets/resources/import/bd/bd3079ed-c1b3-44db-a11f-4a618043e89d.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/team/teamStartPre,,9egDbDIIdOMZbm2iTlzFxa,assets/resources/import/9e/9e8036c3-2087-4e31-96e6-da24e5cc5c5a.json,1,TeamStartPanel,0
JingjiPrefab,Prefab/JingjiPrefab/team/team_join_item,,98kMFpQw5LHI9ZJz1AQEdO,assets/resources/import/98/9890c169-430e-4b1c-8f59-273d4040474e.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/team/team_manage_item,,42RKPZoXpOm5O0FUpNFOOk,assets/resources/import/42/4244a3d9-a17a-4e9b-93b4-154a4d14e3a4.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/team/team_yaoQing_item,,46S9ZblFFCkJk0ycJoTMae,assets/resources/import/46/464bd65b-9451-4290-9934-c9c2684cc69e.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/tianti/tiantiFightPanel,,9dC2LATJxChIYUR1nkZdWA,assets/resources/import/9d/9d0b62c0-4c9c-4284-8614-4759e465d580.json,1,tiantiFightPanel,0
JingjiPrefab,Prefab/JingjiPrefab/tianti/tiantiPre,,dbgOnankpDbauE/HToI7MX,assets/resources/import/db/db80e9da-9e4a-436d-ab84-fc74e823b317.json,1,tiantiPanel,0
JingjiPrefab,Prefab/JingjiPrefab/tianti/tiantiRankPanel,,9aOobbi/5HRrSV2DUpayHj,assets/resources/import/9a/9a3a86db-8bfe-4746-b495-d835296b21e3.json,1,tiantiRankPanel,0
JingjiPrefab,Prefab/JingjiPrefab/tianti/tiantiRecordPanel,,6a0Sx1Pr1JvoeTHP9D26JU,assets/resources/import/6a/6ad12c75-3ebd-49be-8793-1cff43dba254.json,1,tiantiRecordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/tianti/tiantiWangzhePanel,,8e8o/xr3xJ7oiteu1TibzC,assets/resources/import/8e/8ef28ff1-af7c-49ee-88ad-7aed5389bcc2.json,1,tiantiWangzhePanel,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/bullet,,e4tJQX/h9CoYq9DMb+WeVT,assets/resources/import/e4/e4b49417-fe1f-42a1-8abd-0cc6fe59e553.json,0,,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/danmuPanel,,cfF5luh5FEabZDPe+ngC9u,assets/resources/import/cf/cf17996e-8791-4469-b643-3defa7802f6e.json,1,danmupre,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzhePre,,afrFdESRhItpOhxMb3og8P,assets/resources/import/af/afac5744-4918-48b6-93a1-c4c6f7a20f0f.json,1,wangzhehallPre,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzheRecordPre,,d7Z/DJbI1Dro3M0Gjeqxdy,assets/resources/import/d7/d767f0c9-6c8d-43ae-8dcc-d068deab1772.json,1,wangzheRecordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzhefinishPre,,e1nPY1KmtOMpkvIFZe0dIW,assets/resources/import/e1/e19cf635-2a6b-4e32-992f-20565ed1d216.json,1,wangzheFinishPanel,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzhejingcaiPanel,,20+HTLWB5I24WhgRDmsaBJ,assets/resources/import/20/20f874cb-581e-48db-85a1-8110e6b1a049.json,1,wangzhe_jingcaipre,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzhejingcaiRecordPre,,f9e+t3v6hNLpO0zuvgm6IJ,assets/resources/import/f9/f97beb77-bfa8-4d2e-93b4-ceebe09ba209.json,1,wangzheJingcaiRecordPanel,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzhemyscorePre,,480fUszXlInbC5URAXu4UD,assets/resources/import/48/48d1f52c-cd79-489d-b0b9-511017bb8503.json,1,wangzhemyscorePanel,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzheprizePanel,,a6k+Ge3n5DQ7kti3dBb7cC,assets/resources/import/a6/a693e19e-de7e-4343-b92d-8b77416fb702.json,1,wangzheprizePre,0
JingjiPrefab,Prefab/JingjiPrefab/wangzhe/wangzherankPanel,,8eEj8sbqBMTrnBLBdQqdwu,assets/resources/import/8e/8e123f2c-6ea0-4c4e-b9c1-2c1750a9dc2e.json,1,wangzherankPre,0
JingjiPrefab,Prefab/JingjiPrefab/zhanshen/zhanshenFightPre,,c6a3iWVJlAd6kEDSh2TJ/P,assets/resources/import/c6/c66b7896-5499-4077-a904-0d28764c9fcf.json,1,zhanshenFightPanel,0
JingjiPrefab,Prefab/JingjiPrefab/zhanshen/zhanshenPre,,45luUbmERPjq8a4djCfg6b,assets/resources/import/45/4596e51b-9844-4f8e-af1a-e1d8c27e0e9b.json,1,zhanshenPanel,0
JingjiPrefab,Prefab/JingjiPrefab/zhanshen/zhanshenRecordPre,,2bH36WHoBIp7aitHoco1xP,assets/resources/import/2b/2b1f7e96-1e80-48a7-b6a2-b47a1ca35c4f.json,1,zhanshenRecordPanel,0
KuafuPvpPane,Prefab/KuafuPvpPane/KuafuPvpPre,,bf9gZpf/NNJ7y24uMXsaFg,assets/resources/import/bf/bff60669-7ff3-4d27-bcb6-e2e317b1a160.json,1,KuafuPvpUIPanel,0
KuafuPvpPane,Prefab/KuafuPvpPane/kuafuPvpItem,,848UwDkQVGTJ4gjaWDOaZj,assets/resources/import/84/84f14c03-9105-464c-9e20-8da58339a663.json,0,,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedGuidePre,,08xBR1Yc5NkbKwt7YYh6fM,assets/resources/import/08/08c41475-61ce-4d91-b2b0-b7b61887a7cc.json,1,BraveManTriedGuidePanel,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedMopUpPre,,ae9OP9BLpM1r8azRCJUSpw,assets/resources/import/ae/aef4e3fd-04ba-4cd6-bf1a-cd1089512a70.json,1,BraveManTriedMopUpPanel,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedPassInfoPre,,81TYDT05pLmpSo6Zr8mm6Z,assets/resources/import/81/814d80d3-d39a-4b9a-94a8-e99afc9a6e99.json,1,BraveManTriedPassInfoPanel,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedPre,,bdrYdcDEhKyobT/g02dQb6,assets/resources/import/bd/bdad875c-0c48-4aca-86d3-fe0d367506fa.json,1,BraveManTriedPanel,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedRewardPre,,cbPu2Xx0pOSKsy+uJrsV+c,assets/resources/import/cb/cb3eed97-c74a-4e48-ab32-fae26bb15f9c.json,1,BraveManTriedRewardPanel,0
MaoxianPanel,Prefab/MaoxianPanel/BraveManTriedSelectPre,,62gOH3jVtNIYhbAdraU+Nw,assets/resources/import/62/6280e1f7-8d5b-4d21-885b-01dada53e370.json,1,BraveManTriedSelectPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerItemPre,,3e4eCblUFGm6pBQOJnNb3Y,assets/resources/import/3e/3ee1e09b-9541-469b-aa41-40e26735bdd8.json,1,DemonTowerPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerLvInfoPre,,18bS5CalpMvbr+yMbygwZ2,assets/resources/import/18/186d2e42-6a5a-4cbd-bafe-c8c6f2830676.json,1,DemonTowerLvInfoPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerPre,,12mrc/FxVDibKNFJrOlJA3,assets/resources/import/12/129ab73f-1715-4389-b28d-149ace949037.json,1,DemonTowerPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerRewardItemPre,,45tD9S/d9LYYquP4hfqXyT,assets/resources/import/45/45b43f52-fddf-4b61-8aae-3f885fa97c93.json,1,DemonTowerRewardPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerRewardPre,,6aW8jZ5yVDXLo3dRx1VCO9,assets/resources/import/6a/6a5bc8d9-e725-435c-ba37-751c755423bd.json,1,DemonTowerRewardPanel,0
MaoxianPanel,Prefab/MaoxianPanel/DemonTowerWarReportPre,,5cqkefWTxC0YJoDv/vumhL,assets/resources/import/5c/5caa479f-593c-42d1-8268-0effefba684b.json,1,DemonTowerWarReportPanel,0
MaoxianPanel,Prefab/MaoxianPanel/FriendsSupportPre,,1ftxjUguVI7K6xI9WVZYhy,assets/resources/import/1f/1fb718d4-82e5-48ec-aeb1-23d595658872.json,1,FriendsSupportPanel,0
MaoxianPanel,Prefab/MaoxianPanel/FuBenPre,,26EE2gk0pJIpyQZOJr2xik,assets/resources/import/26/26104da0-934a-4922-9c90-64e26bdb18a4.json,1,FuBenPanel,0
MaoxianPanel,Prefab/MaoxianPanel/HeroResurrectionPre,,02hD601EREwIsOIjtM5qev,assets/resources/import/02/02843eb4-d444-44c0-8b0e-223b4ce6a7af.json,1,HeroResurrectionPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYBattleEndPre,,95s1PXY8tN3YDoYrTY7YpI,assets/resources/import/95/95b353d7-63cb-4ddd-80e8-62b4d8ed8a48.json,1,JWSYBattleEndPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYBuffPre,,dfkF3W+pFHzKuyQFZMNQus,assets/resources/import/df/df905dd6-fa91-47cc-abb2-40564c350bac.json,1,JWSYBuffPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYRankPre,,8ebKUSQNJMI4lBYclOGga3,assets/resources/import/8e/8e6ca512-40d2-4c23-8941-61c94e1a06b7.json,1,JWSYRankPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYRewardDetailPre,,b0UQCpSUdNsYl/EuIAZ591,assets/resources/import/b0/b05100a9-4947-4db1-897f-12e200679f75.json,1,JWSYRewardDetailPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYRewardItemPre,,2eQR/zM7pACpGncX6g1i7n,assets/resources/import/2e/2e411ff3-33ba-400a-91a7-717ea0d62ee7.json,1,JWSYRewardListPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYRewardListPre,,3bSydwKURBab5fFNTox/OG,assets/resources/import/3b/3b4b2770-2944-4169-be5f-14d4e8c7f386.json,1,JWSYRewardListPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWSYSupportPre,,ad1lO8b0hGb44hY/qb65G+,assets/resources/import/ad/add653bc-6f48-466f-8e21-63fa9beb91be.json,1,JWSYSupportPanel,0
MaoxianPanel,Prefab/MaoxianPanel/JWShenYuanPre,,df71hBUmdPiK8u3SAjfB2m,assets/resources/import/df/dfef5841-5267-4f88-af2e-dd20237c1da6.json,1,JWShenYuanPanel,0
MaoxianPanel,Prefab/MaoxianPanel/MaoxianMapPreBotton,,1aYjy/OCBH2ZLRRDYBTd3z,assets/resources/import/1a/1a623cbf-3820-47d9-92d1-4436014dddf3.json,1,MaoxianMapBottonPanel,0
MaoxianPanel,Prefab/MaoxianPanel/MaoxianMapPreTop,,43wMO9NdpLGoiKawYOPrWR,assets/resources/import/43/43c0c3bd-35da-4b1a-888a-6b060e3eb591.json,1,MaoxianMapTopPanel,0
MaoxianPanel,Prefab/MaoxianPanel/fubenItemPrefab,,11tcL9oUhPWKPSXPDNjI4C,assets/resources/import/11/11b5c2fd-a148-4f58-a3d2-5cf0cd8c8e02.json,1,FuBenPanel,0
MaoxianPanel,Prefab/MaoxianPanel/goldSacredTreePer,,5fw3tAOQdFIpf0b//fM9Fx,assets/resources/import/5f/5fc37b40-3907-4522-97f4-6fffdf33d171.json,0,,0
MaoxianPanel,Prefab/MaoxianPanel/supportItemPre,,56nXHUbQtO6qjOBbVOB7xt,assets/resources/import/56/569d71d4-6d0b-4eea-a8ce-05b54e07bc6d.json,2,FriendsSupportPanel;JWSYSupportPanel,0
MozhuPanel,Prefab/MozhuPanel/moZhuPre,,da0aa7imVN6LPedxSTN6aF,assets/resources/import/da/dad1a6bb-8a65-4de8-b3de-77149337a685.json,1,MozhuPanel,0
MozhuPanel,Prefab/MozhuPanel/mzCTiaoPre,,67TELlJB1OSITl8f8BUApt,assets/resources/import/67/674c42e5-241d-4e48-84e5-f1ff01500a6d.json,1,MzCTiaoPanel,0
MozhuPanel,Prefab/MozhuPanel/mzGhHurtRewardItem,,0fGU8rxmtIhZJ/VIHd0ffT,assets/resources/import/0f/0f194f2b-c66b-4885-927f-5481ddd1f7d3.json,0,,0
MozhuPanel,Prefab/MozhuPanel/mzGhHurtRewardPre,,72vpRSySZH0olE3rGLaPKf,assets/resources/import/72/72be9452-c926-47d2-8944-deb18b68f29f.json,1,MzGhHurtRewardPanel,0
MozhuPanel,Prefab/MozhuPanel/mzHurtRankPre,,0feakIcllPSbtRi8n+QyJY,assets/resources/import/0f/0f79a908-7259-4f49-bb51-8bc9fe432258.json,1,MzHurtRankPanel,0
MozhuPanel,Prefab/MozhuPanel/mzStoryPre,,f82F0sgBdF4YBZfckdiHh2,assets/resources/import/f8/f8d85d2c-8017-45e1-8059-7dc91d887876.json,1,MzStoryPanel,0
NewHeroEffectPanel,Prefab/NewHeroEffectPanel/NewHeroEffectPre,,b8W1ohaZ5MgIGvbT3PQZ7K,assets/resources/import/b8/b85b5a21-699e-4c80-81af-6d3dcf419eca.json,1,NewHeroEffectPanel,0
OnlineRewordPanel,Prefab/OnlineRewordPanel/OnlineRewordItem,,56VXPUCJBMp6L356mjGGyP,assets/resources/import/56/565573d4-0890-4ca7-a2f7-e7a9a3186c8f.json,0,,0
OnlineRewordPanel,Prefab/OnlineRewordPanel/OnlineRewordPanel,,b2EryPDBdDPJ2MzY57knaH,assets/resources/import/b2/b212bc8f-0c17-433c-9d8c-cd8e7b927687.json,1,OnlineRewordPanel,0
PassPrefab,Prefab/PassPrefab/BigPassPanel,,a9uSGZgplGOo2iFvCI9+fS,assets/resources/import/a9/a9b92199-8299-463a-8da2-16f088f7e7d2.json,1,BigPassPanel,0
PassPrefab,Prefab/PassPrefab/KnightTogglePre,,60+HXUkYZMv7sJ1UZVoAe6,assets/resources/import/60/60f875d4-9186-4cbf-bb09-d54655a007ba.json,0,,0
PassPrefab,Prefab/PassPrefab/KnighthoodLevelItemPre,,289+5iqI9Em4xwA+UhI/NB,assets/resources/import/28/28f7ee62-a88f-449b-8c70-03e52123f341.json,0,,0
PassPrefab,Prefab/PassPrefab/KnighthoodPanel,,b8XBWXm9FL1JDiv6cBrfIL,assets/resources/import/b8/b85c1597-9bd1-4bd4-90e2-bfa701adf20b.json,1,KnighthoodPanel,0
PassPrefab,Prefab/PassPrefab/passGridPre,,04CYhc25JOrpd8uinDrpyl,assets/resources/import/04/0409885c-db92-4eae-977c-ba29c3ae9ca5.json,0,,0
RechargePanel,Prefab/RechargePanel/MonthCardRewardPre,,c4Sz30BItJfo53wYUY0yfB,assets/resources/import/c4/c44b3df4-048b-497e-8e77-c18518d327c1.json,1,MonthCardRewardPanel,0
RechargePanel,Prefab/RechargePanel/RechargePre,,7frP4H/ylAuZcYhjsw372Y,assets/resources/import/7f/7facfe07-ff29-40b9-9718-863b30dfbd98.json,1,RechargePanel,0
RechargePanel,Prefab/RechargePanel/dailyGiftItemPrefab,,8eTKIkFJVN9bGHyZjn12IX,assets/resources/import/8e/8e4ca224-1495-4df5-b187-c998e7d76217.json,0,,0
RechargePanel,Prefab/RechargePanel/doublePrefab,,64cqrynZJIkJ43xH8CXBKZ,assets/resources/import/64/6472aaf2-9d92-4890-9e37-c47f025c1299.json,0,,0
RechargePanel,Prefab/RechargePanel/rechargeItemPrefab,,f8ixo/JOBLTb3rLaT4hOfE,assets/resources/import/f8/f88b1a3f-24e0-4b4d-bdeb-2da4f884e7c4.json,0,,0
RechargePanel,Prefab/RechargePanel/vipPrivilegeItemPrefab,,1boTG9S7tEh7LjxA8ynqA4,assets/resources/import/1b/1ba131bd-4bbb-4487-b2e3-c40f329ea038.json,0,,0
RechargePanel,Prefab/RechargePanel/weekAndMonthItemPrefab,,35b01mLhZAmI9caxvarIBE,assets/resources/import/35/356f4d66-2e16-4098-8f5c-6b1bdaac8044.json,0,,0
ResDebug,Prefab/ResDebug/ResDebugView,,f1u8/5vAlH/ar5YWadah0b,assets/resources/import/f1/f1bbcff9-bc09-47fd-aaf9-61669d6a1d1b.json,0,,0
RewordPanel,Prefab/RewordPanel/ActivetePre,,75tBVL9NJMbYfAd2oHOBLW,assets/resources/import/75/75b4154b-f4d2-4c6d-87c0-776a073812d6.json,1,ActivetePanel,0
RewordPanel,Prefab/RewordPanel/RewordItemInfoPre,,01wu2UecZIqqJdMyu+ghSt,assets/resources/import/01/01c2ed94-79c6-48aa-a25d-332bbe8214ad.json,1,RewordItemInfoPanel,0
RewordPanel,Prefab/RewordPanel/RewordPre,,eaO4IDqDRHV53ED7kFRq5w,assets/resources/import/ea/ea3b8203-a834-4757-9dc4-0fb90546ae70.json,1,RewordPanel,0
RewordPanel,Prefab/RewordPanel/RewordPrizePre,,da/BPB47hDVqf3Nwm/gM0v,assets/resources/import/da/dafc13c1-e3b8-4356-a7f7-3709bf80cd2f.json,0,,0
RewordPanel,Prefab/RewordPanel/RewordSelectItemPre,,e2wY1d65FMMqinwTAy3ivp,assets/resources/import/e2/e2c18d5d-eb91-4c32-a8a7-c13032de2be9.json,1,RewordSelectItemPanel,0
RewordPanel,Prefab/RewordPanel/RewordTaskInfoPre,,baIIH+Uc9IDq0j4RKXBRk6,assets/resources/import/ba/ba2081fe-51cf-480e-ad23-e1129705193a.json,1,RewordTaskInfoPanel,0
RewordPanel,Prefab/RewordPanel/RewordTaskItem,,15EQe3X+pGTKt1Wqtudqs5,assets/resources/import/15/151107b7-5fea-464c-ab75-5aab6e76ab39.json,0,,0
RolePanel,Prefab/RolePanel/RolePre,,3aepeBU/1PqJtJzwFnwOl3,assets/resources/import/3a/3a7a9781-53fd-4fa8-9b49-cf0167c0e977.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builder1,,40ViDdXx5FPKJqkAo1Cj50,assets/resources/import/40/405620dd-5f1e-453c-a26a-900a350a3e74.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builder2,,e1fceFog1ANpZTU8gz5uu0,assets/resources/import/e1/e17dc785-a20d-4036-9653-53c833e6ebb4.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builder3,,38MBOUCPRCnqNIIAqqFgxG,assets/resources/import/38/38301394-08f4-429e-a348-200aaa160c46.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builder4,,0fsvambu1NyIJfRZ94J7FI,assets/resources/import/0f/0fb2f6a6-6eed-4dc8-825f-459f7827b148.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builder5,,06cutWfTpM05jiXr0YHiW6,assets/resources/import/06/0672eb56-7d3a-4cd3-98e2-5ebd181e25ba.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builderBoss,,27CLIQNPtN8a0klXxNsc3m,assets/resources/import/27/2708b210-34fb-4df1-ad24-957c4db1cde6.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/Builder/builderMonster,,fcSErPfWZHz5Qy0vlItokQ,assets/resources/import/fc/fc484acf-7d66-47cf-9432-d2f948b68910.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/builder1ItemClone,,565N2vUWBNv5gTD9eb6rXV,assets/resources/import/56/56e4ddaf-5160-4dbf-9813-0fd79beab5d5.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/builder4ItemClone,,401Ucd77JMm4MrPAm0aXoR,assets/resources/import/40/40d5471d-efb2-4c9b-832b-3c09b4697a11.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneBoxPre,,72zmcgWY5IfbP7FJyI/cXU,assets/resources/import/72/72ce6720-598e-487d-b3fb-149c88fdc5d4.json,1,FaneBoxPanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneBuilder1ItemPre,,85Dx/yj39FeZWtWdZ04pqQ,assets/resources/import/85/850f1ff2-8f7f-4579-95ad-59d674e29a90.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneBuilderBoxPre,,e2tmw7QftPrIGK8/I8oyXB,assets/resources/import/e2/e2b66c3b-41fb-4fac-818a-f3f23ca325c1.json,1,FaneBuilderBoxPanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneBuilderPre,,db3dQecMJGjai7N5w8ovsJ,assets/resources/import/db/dbddd41e-70c2-468d-a8bb-379c3ca2fb09.json,1,FaneBuilderPanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneCombatPre,,24M7PCc15CwJxfVOKCDbX2,assets/resources/import/24/2433b3c2-735e-42c0-9c5f-54e2820db5f6.json,1,FaneCombatPanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneHeroPre,,fbpVyiRH9E+Yd2pqVup1h9,assets/resources/import/fb/fba55ca2-447f-44f9-8776-a6a56ea7587d.json,1,FaneHeroPanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/faneResurgencePre,,92D0CPP9FKz4QqzfykP27X,assets/resources/import/92/920f408f-3fd1-4acf-842a-cdfca43f6ed7.json,1,FaneResurgencePanel,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/groundPre,,2aYgxV47dODISVqAlPFOuW,assets/resources/import/2a/2a620c55-e3b7-4e0c-8495-a8094f14eb96.json,0,,0
ShiLuoFanePanel,Prefab/ShiLuoFanePanel/shiLuoFanePre,,05jEk72wxKybQ18/l6RG7X,assets/resources/import/05/058c493b-db0c-4ac9-b435-f3f97a446ed7.json,1,ShiLuoFanePanel,0
Shop,Prefab/Shop/GoodsItemPre,,b9g0EGdQdCD6k7WI8Omcjj,assets/resources/import/b9/b9834106-7507-420f-a93b-588f0e99c8e3.json,0,,0
Shop,Prefab/Shop/ShopBuyEquitPre,,8cxjioP+pLhZKb7Fl1x7DU,assets/resources/import/8c/8cc638a8-3fea-4b85-929b-ec5975c7b0d4.json,2,ShopBuyActivityPanel;ShopBuyEquitPanel,0
