_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes
234,101204160,2,1,,10101,,,0,,,101204170,gal_map_text_101204160,,,2,,0,,,1,-1,157950
235,101204170,2,1,gal_name_01,10101,,,0,,,101204180,gal_map_text_101204170,,,1,,0,,,1,-1,157950
236,101204180,2,1,,10101,,,0,,,101204190,gal_map_text_101204180,,,2,,0,,,1,-1,157950
237,101204190,2,1,,10101,,,0,,,-1,gal_map_text_101204190,,,2,,0,,,1,-1,157950
238,101205010,2,1,,10101,,,0,,,101205020,gal_map_text_101205010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101205040,157950
239,101205020,2,1,,10101,,,0,,,101205030,gal_map_text_101205020,,,2,,0,,,1,101205040,157950
240,101205030,2,1,,10101,,,0,,,101205040,gal_map_text_101205030,,,2,,0,,,1,101205040,157950
241,101205040,2,2,,10101,2,gal_map_text_101205050|gal_map_text_101205060|gal_map_text_101205070,1,,,101205080|101205090|101205100,gal_map_text_101205040,,,2,,0,,,0,-1,157950
242,101205080,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205080,,,1,,0,,,1,-1,157950
243,101205090,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205090,,,1,,0,,,1,-1,157950
244,101205100,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205100,,,1,,0,,,1,-1,157950
245,101205110,2,1,,10101,,,0,,,-1,gal_map_text_101205110,,,2,,0,,,1,-1,157950
246,101301010,2,1,,10101,,,0,,,101301020,gal_map_text_101301010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101301040,157950
247,101301020,2,1,gal_name_01,10101,,,0,,,101301030,gal_map_text_101301020,,,1,,0,,,1,101301040,157950
248,101301030,2,1,,10101,,,0,,,101301040,gal_map_text_101301030,,,2,,0,,,1,101301040,157950
249,101301040,2,2,,10101,2,gal_map_text_101301050|gal_map_text_101301060|gal_map_text_101301070,1,,,101301080|1013010110|101301140,gal_map_text_101301040,,,2,,0,,,0,-1,157950
250,101301080,2,1,,10101,,,0,,,101301090,gal_map_text_101301080,,,2,,0,,,1,-1,157950
251,101301090,2,1,,10101,,,0,,,101301100,gal_map_text_101301090,,,2,,0,,,1,-1,157950
252,101301100,2,1,gal_name_01,10101,,,0,,,101301190,gal_map_text_101301100,,,1,,0,,,1,-1,157950
253,101301110,2,1,,10101,,,0,,,101301120,gal_map_text_101301110,,,2,,0,,,1,-1,157950
254,101301120,2,1,,10101,,,0,,,101301130,gal_map_text_101301120,,,2,,0,,,1,-1,157950
255,101301130,2,1,gal_name_01,10101,,,0,,,101301190,gal_map_text_101301130,,,1,,0,,,1,-1,157950
256,101301140,2,1,,10101,,,0,,,101301150,gal_map_text_101301140,,,2,,0,,,1,-1,157950
257,101301150,2,1,,10101,,,0,,,101301160,gal_map_text_101301150,,,2,,0,,,1,-1,157950
258,101301160,2,1,gal_name_01,10101,,,0,,,101301170,gal_map_text_101301160,,,1,,0,,,1,-1,157950
259,101301170,2,1,,10101,,,0,,,101301180,gal_map_text_101301170,,,2,,0,,,1,-1,157950
260,101301180,2,1,,10101,,,0,,,101301190,gal_map_text_101301180,,,2,,0,,,1,-1,157950
261,101301190,2,1,,10101,,,0,,,-1,gal_map_text_101301190,,,2,,0,,,1,-1,157950
262,101302010,2,1,,10101,,,0,,,101302020,gal_map_text_101302010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101302040,157950
263,101302020,2,1,,10101,,,0,,,101302030,gal_map_text_101302020,,,2,,0,,,1,101302040,157950
264,101302030,2,1,,10101,,,0,,,101302040,gal_map_text_101302030,,,2,,0,,,1,101302040,157950
265,101302040,2,2,,10101,2,gal_map_text_101302050|gal_map_text_101302060|gal_map_text_101302070,1,,,101302080|101302110|101302150,gal_map_text_101302040,,,2,,0,,,0,-1,157950
266,101302080,2,1,,10101,,,0,,,101302090,gal_map_text_101302080,,,2,,0,,,1,-1,157950
267,101302090,2,1,player_name,10101,,,0,,,101302100,gal_map_text_101302090,,,1,,0,,,1,-1,157950
268,101302100,2,1,,10101,,,0,,,101302190,gal_map_text_101302100,,,2,,0,,,1,-1,157950
269,101302110,2,1,,10101,,,0,,,101302120,gal_map_text_101302110,,,2,,0,,,1,-1,157950
270,101302120,2,1,player_name,10101,,,0,,,101302130,gal_map_text_101302120,,,1,,0,,,1,-1,157950
271,101302130,2,1,,10101,,,0,,,101302140,gal_map_text_101302130,,,2,,0,,,1,-1,157950
272,101302140,2,1,gal_name_01,10101,,,0,,,101302190,gal_map_text_101302140,,,1,,0,,,1,-1,157950
273,101302150,2,1,,10101,,,0,,,101302160,gal_map_text_101302150,,,2,,0,,,1,-1,157950
274,101302160,2,1,gal_name_01,10101,,,0,,,101302170,gal_map_text_101302160,,,1,,0,,,1,-1,157950
275,101302170,2,1,,10101,,,0,,,101302180,gal_map_text_101302170,,,2,,0,,,1,-1,157950
276,101302180,2,1,,10101,,,0,,,101302190,gal_map_text_101302180,,,2,,0,,,1,-1,157950
277,101302190,2,1,,10101,,,0,,,-1,gal_map_text_101302190,,,2,,0,,,1,-1,157950
278,101303010,2,1,,10101,,,0,,,101303020,gal_map_text_101303010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101303040,157950
279,101303020,2,1,gal_name_01,10101,,,0,,,101303030,gal_map_text_101303020,,,1,,0,,,1,101303040,157950
280,101303030,2,1,,10101,,,0,,,101303040,gal_map_text_101303030,,,2,,0,,,1,101303040,157950
281,101303040,2,2,,10101,2,gal_map_text_101303050|gal_map_text_101303060|gal_map_text_101303070,1,,,101303080|101303090|101303110,gal_map_text_101303040,,,2,,0,,,0,-1,157950
282,101303080,2,1,,10101,,,0,,,101303140,gal_map_text_101303080,,,2,,0,,,1,-1,157950
283,101303090,2,1,,10101,,,0,,,101303100,gal_map_text_101303090,,,2,,0,,,1,-1,157950
284,101303100,2,1,,10101,,,0,,,101303140,gal_map_text_101303100,,,2,,0,,,1,-1,157950
285,101303110,2,1,,10101,,,0,,,101303120,gal_map_text_101303110,,,2,,0,,,1,-1,157950
286,101303120,2,1,gal_name_01,10101,,,0,,,101303130,gal_map_text_101303120,,,1,,0,,,1,-1,157950
287,101303130,2,1,,10101,,,0,,,101303140,gal_map_text_101303130,,,2,,0,,,1,-1,157950
288,101303140,2,1,,10101,,,0,,,-1,gal_map_text_101303140,,,2,,0,,,1,-1,157950
289,101304010,2,1,,10101,,,0,,,101304020,gal_map_text_101304010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101304050,157950
290,101304020,2,1,gal_name_01,10101,,,0,,,101304030,gal_map_text_101304020,,,1,,0,,,1,101304050,157950
291,101304030,2,1,,10101,,,0,,,101304040,gal_map_text_101304030,,,2,,0,,,1,101304050,157950
292,101304040,2,1,gal_name_01,10101,,,0,,,101304050,gal_map_text_101304040,,,1,,0,,,1,101304050,157950
293,101304050,2,2,,10101,2,gal_map_text_101304060|gal_map_text_101304070|gal_map_text_101304080,1,,,101304090|101304130|101304170,gal_map_text_101304050,,,2,,0,,,0,-1,157950
294,101304090,2,1,,10101,,,0,,,101304100,gal_map_text_101304090,,,2,,0,,,1,-1,157950
295,101304100,2,1,,10101,,,0,,,101304110,gal_map_text_101304100,,,2,,0,,,1,-1,157950
296,101304110,2,1,gal_name_01,10101,,,0,,,101304120,gal_map_text_101304110,,,1,,0,,,1,-1,157950
297,101304120,2,1,,10101,,,0,,,101304220,gal_map_text_101304120,,,2,,0,,,1,-1,157950
298,101304130,2,1,,10101,,,0,,,101304140,gal_map_text_101304130,,,2,,0,,,1,-1,157950
299,101304140,2,1,,10101,,,0,,,101304150,gal_map_text_101304140,,,2,,0,,,1,-1,157950
300,101304150,2,1,,10101,,,0,,,101304160,gal_map_text_101304150,,,2,,0,,,1,-1,157950
301,101304160,2,1,gal_name_01,10101,,,0,,,101304220,gal_map_text_101304160,,,1,,0,,,1,-1,157950
302,101304170,2,1,,10101,,,0,,,101304180,gal_map_text_101304170,,,2,,0,,,1,-1,157950
303,101304180,2,1,player_name,10101,,,0,,,101304190,gal_map_text_101304180,,,1,,0,,,1,-1,157950
304,101304190,2,1,,10101,,,0,,,101304200,gal_map_text_101304190,,,2,,0,,,1,-1,157950
305,101304200,2,1,,10101,,,0,,,101304210,gal_map_text_101304200,,,2,,0,,,1,-1,157950
306,101304210,2,1,gal_name_01,10101,,,0,,,101304220,gal_map_text_101304210,,,1,,0,,,1,-1,157950
307,101304220,2,1,,10101,,,0,,,-1,gal_map_text_101304220,,,2,,0,,,1,-1,157950
308,101305010,2,1,,10101,,,0,,,101305020,gal_map_text_101305010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101305050,157950
309,101305020,2,1,,10101,,,0,,,101305030,gal_map_text_101305020,,,2,,0,,,1,101305050,157950
310,101305030,2,1,,10101,,,0,,,101305040,gal_map_text_101305030,,,2,,0,,,1,101305050,157950
311,101305040,2,1,gal_name_01,10101,,,0,,,101305050,gal_map_text_101305040,,,1,,0,,,1,101305050,157950
312,101305050,2,2,,10101,2,gal_map_text_101305060|gal_map_text_101305070|gal_map_text_101305080,1,,,101305090|101305120|101305150,gal_map_text_101305050,,,2,,0,,,0,-1,157950
313,101305090,2,1,,10101,,,0,,,101305100,gal_map_text_101305090,,,2,,0,,,1,-1,157950
314,101305100,2,1,,10101,,,0,,,101305110,gal_map_text_101305100,,,2,,0,,,1,-1,157950
315,101305110,2,1,,10101,,,0,,,101305180,gal_map_text_101305110,,,2,,0,,,1,-1,157950
316,101305120,2,1,,10101,,,0,,,101305130,gal_map_text_101305120,,,2,,0,,,1,-1,157950
317,101305130,2,1,,10101,,,0,,,101305140,gal_map_text_101305130,,,2,,0,,,1,-1,157950
318,101305140,2,1,,10101,,,0,,,101305180,gal_map_text_101305140,,,2,,0,,,1,-1,157950
319,101305150,2,1,,10101,,,0,,,101305160,gal_map_text_101305150,,,2,,0,,,1,-1,157950
320,101305160,2,1,,10101,,,0,,,101305170,gal_map_text_101305160,,,2,,0,,,1,-1,157950
321,101305170,2,1,,10101,,,0,,,101305180,gal_map_text_101305170,,,2,,0,,,1,-1,157950
322,101305180,2,1,,10101,,,0,,,-1,gal_map_text_101305180,,,2,,0,,,1,-1,157950
323,3110010,2,1,,10101,,,0,,,3110020,gal_favor_text_3110010,,,2,,2,gal_bg_street_3,gal_bg_street_10,1,3110420,157950
324,3110020,2,1,,10101,,,0,,,3110030,gal_favor_text_3110020,,,2,,0,,,1,3110420,157950
325,3110030,2,1,,10101,,,0,,,3110040,gal_favor_text_3110030,,,2,,0,,,1,3110420,157950
326,3110040,2,1,,10101,,,0,,,3110050,gal_favor_text_3110040,,,2,,0,,,1,3110420,157950
327,3110050,2,1,player_name,10101,,,0,,,3110060,gal_favor_text_3110050,,,1,,0,,,1,3110420,157950
328,3110060,2,1,gal_name_01,10101,,,0,,,3110070,gal_favor_text_3110060,,,1,,0,,,1,3110420,157950
329,3110070,2,1,,10101,,,0,,,3110080,gal_favor_text_3110070,,,2,,0,,,1,3110420,157950
330,3110080,2,1,,10101,,,0,,,3110090,gal_favor_text_3110080,,,2,,0,,,1,3110420,157950
331,3110090,2,1,gal_name_01,10101,,,0,,,3110100,gal_favor_text_3110090,,,1,,0,,,1,3110420,157950
332,3110100,2,1,,10101,,,0,,,3110110,gal_favor_text_3110100,,,2,,0,,,1,3110420,157950
333,3110110,2,1,,10101,,,0,,,3110120,gal_favor_text_3110110,,,2,,0,,,1,3110420,157950
334,3110120,2,1,gal_name_01,10101,,,0,,,3110130,gal_favor_text_3110120,,,1,,0,,,1,3110420,157950
335,3110130,2,1,player_name,10101,,,0,,,3110140,gal_favor_text_3110130,,,1,,0,,,1,3110420,157950
336,3110140,2,1,gal_name_01,10101,,,0,,,3110150,gal_favor_text_3110140,,,1,,0,,,1,3110420,157950
337,3110150,2,1,player_name,10101,,,0,,,3110160,gal_favor_text_3110150,,,1,,0,,,1,3110420,157950
338,3110160,2,1,gal_name_01,10101,,,0,,,3110170,gal_favor_text_3110160,,,1,,0,,,1,3110420,157950
339,3110170,2,1,player_name,10101,,,0,,,3110180,gal_favor_text_3110170,,,1,,0,,,1,3110420,157950
340,3110180,2,1,gal_name_01,10101,,,0,,,3110190,gal_favor_text_3110180,,,1,,0,,,1,3110420,157950
341,3110190,2,1,player_name,10101,,,0,,,3110200,gal_favor_text_3110190,,,1,,0,,,1,3110420,157950
342,3110200,2,1,gal_name_01,10101,,,0,,,3110210,gal_favor_text_3110200,,,1,,0,,,1,3110420,157950
343,3110210,2,1,player_name,10101,,,0,,,3110220,gal_favor_text_3110210,,,1,,0,,,1,3110420,157950
344,3110220,2,1,gal_name_01,10101,,,0,,,3110230,gal_favor_text_3110220,,,1,,0,,,1,3110420,157950
345,3110230,2,1,player_name,10101,,,0,,,3110240,gal_favor_text_3110230,,,1,,0,,,1,3110420,157950
346,3110240,2,1,gal_name_01,10101,,,0,,,3110250,gal_favor_text_3110240,,,1,,0,,,1,3110420,157950
347,3110250,2,1,,10101,,,0,,,3110260,gal_favor_text_3110250,,,2,,0,,,1,3110420,157950
348,3110260,2,1,player_name,10101,,,0,,,3110270,gal_favor_text_3110260,,,1,,0,,,1,3110420,157950
349,3110270,2,1,,10101,,,0,,,3110280,gal_favor_text_3110270,,,2,,0,,,1,3110420,157950
350,3110280,2,1,gal_name_01,10101,,,0,,,3110290,gal_favor_text_3110280,,,1,,0,,,1,3110420,157950
351,3110290,2,1,player_name,10101,,,0,,,3110300,gal_favor_text_3110290,,,1,,0,,,1,3110420,157950
352,3110300,2,1,gal_name_01,10101,,,0,,,3110310,gal_favor_text_3110300,,,1,,0,,,1,3110420,157950
353,3110310,2,1,player_name,10101,,,0,,,3110320,gal_favor_text_3110310,,,1,,0,,,1,3110420,157950
354,3110320,2,1,gal_name_01,10101,,,0,,,3110330,gal_favor_text_3110320,,,1,,0,,,1,3110420,157950
355,3110330,2,1,player_name,10101,,,0,,,3110340,gal_favor_text_3110330,,,1,,0,,,1,3110420,157950
356,3110340,2,1,,10101,,,0,,,3110350,gal_favor_text_3110340,,,2,,0,,,1,3110420,157950
357,3110350,2,1,,10101,,,0,,,3110360,gal_favor_text_3110350,,,2,,0,,,1,3110420,157950
358,3110360,2,1,,10101,,,0,,,3110370,gal_favor_text_3110360,,,2,,0,,,1,3110420,157950
359,3110370,2,1,player_name,10101,,,0,,,3110380,gal_favor_text_3110370,,,1,,0,,,1,3110420,157950
360,3110380,2,1,gal_name_01,10101,,,0,,,3110390,gal_favor_text_3110380,,,1,,0,,,1,3110420,157950
361,3110390,2,1,player_name,10101,,,0,,,3110400,gal_favor_text_3110390,,,1,,0,,,1,3110420,157950
362,3110400,2,1,gal_name_01,10101,,,0,,,3110410,gal_favor_text_3110400,,,1,,0,,,1,3110420,157950
363,3110410,2,1,,10101,,,0,,,3110420,gal_favor_text_3110410,,,2,,0,,,1,3110420,157950
364,3110420,2,2,gal_name_01,10101,2,gal_favor_text_3110421|gal_favor_text_3110422,0,,,3110430|3110450,gal_favor_text_3110420,,,1,,0,,,0,,157950
365,3110430,2,1,player_name,10101,,,0,,,3110440,gal_favor_text_3110430,,,1,,0,,,1,-1,157950
366,3110440,2,1,gal_name_01,10101,,,0,,,3110470,gal_favor_text_3110440,,,1,,0,,,1,-1,157950
367,3110450,2,1,player_name,10101,,,0,,,3110460,gal_favor_text_3110450,,,1,,0,,,1,-1,157950
368,3110460,2,1,gal_name_01,10101,,,0,,,3110470,gal_favor_text_3110460,,,1,,0,,,1,-1,157950
369,3110470,2,1,,10101,,,0,,,3110480,gal_favor_text_3110470,,,2,,0,,,1,-1,157950
370,3110480,2,1,gal_name_01,10101,,,0,,,3110490,gal_favor_text_3110480,,,1,,0,,,1,-1,157950
371,3110490,2,1,,10101,,,0,,,3110500,gal_favor_text_3110490,,,2,,0,,,1,-1,157950
372,3110500,2,1,,10101,,,0,,,3110510,gal_favor_text_3110500,,,2,,0,,,1,-1,157950
373,3110510,2,1,,10101,,,0,,,3110520,gal_favor_text_3110510,,,2,,0,,,1,-1,157950
374,3110520,2,1,gal_name_01,10101,,,0,,,3110530,gal_favor_text_3110520,,,1,,0,,,1,-1,157950
375,3110530,2,1,gal_name_01,10101,,,0,,,3110540,gal_favor_text_3110530,,,1,,0,,,1,-1,157950
376,3110540,2,1,gal_name_01,10101,,,0,,,3110550,gal_favor_text_3110540,,,1,,0,,,1,-1,157950
377,3110550,2,1,player_name,10101,,,0,,,3110560,gal_favor_text_3110550,,,1,,0,,,1,-1,157950
378,3110560,2,1,,10101,,,0,,,3110570,gal_favor_text_3110560,,,2,,0,,,1,-1,157950
379,3110570,2,1,,10101,,,0,,,3110580,gal_favor_text_3110570,,,2,,0,,,1,-1,157950
380,3110580,2,1,player_name,10101,,,0,,,3110590,gal_favor_text_3110580,,,1,,0,,,1,-1,157950
381,3110590,2,1,gal_name_01,10101,,,0,,,3110600,gal_favor_text_3110590,,,1,,0,,,1,-1,157950
382,3110600,2,1,player_name,10101,,,0,,,3110610,gal_favor_text_3110600,,,1,,0,,,1,-1,157950
383,3110610,2,1,gal_name_01,10101,,,0,,,3110620,gal_favor_text_3110610,,,1,,0,,,1,-1,157950
384,3110620,2,1,,10101,,,0,,,3110630,gal_favor_text_3110620,,,2,,0,,,1,-1,157950
385,3110630,2,1,gal_name_01,10101,,,0,,,3110640,gal_favor_text_3110630,,,1,,0,,,1,-1,157950
386,3110640,2,1,,10101,,,0,,,3110650,gal_favor_text_3110640,,,2,,0,,,1,-1,157950
387,3110650,2,1,,10101,,,0,,,3110660,gal_favor_text_3110650,,,2,,0,,,1,-1,157950
388,3110660,2,1,gal_name_01,10101,,,0,,,3110670,gal_favor_text_3110660,,,1,,0,,,1,-1,157950
389,3110670,2,1,player_name,10101,,,0,,,3110680,gal_favor_text_3110670,,,1,,0,,,1,-1,157950
390,3110680,2,1,gal_name_01,10101,,,0,,,3110690,gal_favor_text_3110680,,,1,,0,,,1,-1,157950
391,3110690,2,1,,10101,,,0,,,3110700,gal_favor_text_3110690,,,2,,0,,,1,-1,157950
392,3110700,2,1,,10101,,,0,,,3110710,gal_favor_text_3110700,,,2,,0,,,1,-1,157950
393,3110710,2,1,,10101,,,0,,,3110720,gal_favor_text_3110710,,,2,,0,,,1,-1,157950
394,3110720,2,1,player_name,10101,,,0,,,3110730,gal_favor_text_3110720,,,1,,0,,,1,-1,157950
395,3110730,2,1,,10101,,,0,,,3110740,gal_favor_text_3110730,,,2,,0,,,1,-1,157950
396,3110740,2,1,gal_name_01,10101,,,0,,,3110750,gal_favor_text_3110740,,,1,,0,,,1,-1,157950
397,3110750,2,1,player_name,10101,,,0,,,3110760,gal_favor_text_3110750,,,1,,0,,,1,-1,157950
398,3110760,2,1,gal_name_01,10101,,,0,,,3110770,gal_favor_text_3110760,,,1,,0,,,1,-1,157950
399,3110770,2,1,,10101,,,0,,,3110780,gal_favor_text_3110770,,,2,,0,,,1,-1,157950
400,3110780,2,1,gal_name_01,10101,,,0,,,3110790,gal_favor_text_3110780,,,1,,0,,,1,-1,157950
401,3110790,2,1,player_name,10101,,,0,,,3110800,gal_favor_text_3110790,,,1,,0,,,1,-1,157950
402,3110800,2,1,,10101,,,0,,,3110810,gal_favor_text_3110800,,,2,,0,,,1,-1,157950
403,3110810,2,1,gal_name_01,10101,,,0,,,3110820,gal_favor_text_3110810,,,1,,0,,,1,-1,157950
404,3110820,2,1,,10101,,,0,,,3110830,gal_favor_text_3110820,,,2,,0,,,1,-1,157950
405,3110830,2,1,,10101,,,0,,,3110840,gal_favor_text_3110830,,,2,,0,,,1,-1,157950
406,3110840,2,1,,10101,,,0,,,3110850,gal_favor_text_3110840,,,2,,0,,,1,-1,157950
407,3110850,2,1,,10101,,,0,,,3110860,gal_favor_text_3110850,,,2,,0,,,1,-1,157950
408,3110860,2,1,gal_name_01,10101,,,0,,,3110870,gal_favor_text_3110860,,,1,,0,,,1,-1,157950
409,3110870,2,1,player_name,10101,,,0,,,3110880,gal_favor_text_3110870,,,1,,0,,,1,-1,157950
410,3110880,2,1,gal_name_01,10101,,,0,,,3110890,gal_favor_text_3110880,,,1,,0,,,1,-1,157950
411,3110890,2,1,player_name,10101,,,0,,,3110900,gal_favor_text_3110890,,,1,,0,,,1,-1,157950
412,3110900,2,1,gal_name_01,10101,,,0,,,3110910,gal_favor_text_3110900,,,1,,0,,,1,-1,157950
413,3110910,2,1,player_name,10101,,,0,,,3110920,gal_favor_text_3110910,,,1,,0,,,1,-1,157950
414,3110920,2,1,,10101,,,0,,,3110930,gal_favor_text_3110920,,,2,,0,,,1,-1,157950
415,3110930,2,1,,10101,,,0,,,3110940,gal_favor_text_3110930,,,2,,0,,,1,-1,157950
416,3110940,2,1,gal_name_01,10101,,,0,,,3110950,gal_favor_text_3110940,,,1,,0,,,1,-1,157950
417,3110950,2,1,player_name,10101,,,0,,,3110960,gal_favor_text_3110950,,,1,,0,,,1,-1,157950
418,3110960,2,1,gal_name_01,10101,,,0,,,3110970,gal_favor_text_3110960,,,1,,0,,,1,-1,157950
419,3110970,2,1,,10101,,,0,,,3110980,gal_favor_text_3110970,,,2,,0,,,1,-1,157950
420,3110980,2,1,,10101,,,0,,,3110990,gal_favor_text_3110980,,,2,,0,,,1,-1,157950
421,3110990,2,1,gal_name_01,10101,,,0,,,3111000,gal_favor_text_3110990,,,1,,0,,,1,-1,157950
422,3111000,2,1,,10101,,,0,,,3111010,gal_favor_text_3111000,,,2,,0,,,1,-1,157950
423,3111010,2,1,gal_name_01,10101,,,0,,,-1,gal_favor_text_3111010,,,1,,0,,,1,-1,157950
424,3120010,2,1,,10101,,,0,,,3120020,gal_favor_text_3120010,,,2,,2,gal_bg_room_2,,1,3120700,157950
425,3120020,2,1,,10101,,,0,,,3120030,gal_favor_text_3120020,,,2,,0,,,1,3120700,157950
426,3120030,2,1,,10101,,,0,,,3120040,gal_favor_text_3120030,,,2,,0,,,1,3120700,157950
427,3120040,2,1,,10101,,,0,,,3120050,gal_favor_text_3120040,,,2,,0,,,1,3120700,157950
428,3120050,2,1,,10101,,,0,,,3120060,gal_favor_text_3120050,,,2,,0,,,1,3120700,157950
429,3120060,2,1,player_name,10101,,,0,,,3120070,gal_favor_text_3120060,,,1,,0,,,1,3120700,157950
430,3120070,2,1,player_name,10101,,,0,,,3120080,gal_favor_text_3120070,,,1,,0,,,1,3120700,157950
431,3120080,2,1,,10101,,,0,,,3120090,gal_favor_text_3120080,,,2,,0,,,1,3120700,157950
432,3120090,2,1,player_name,10101,,,0,,,3120100,gal_favor_text_3120090,,,1,,0,,,1,3120700,157950
433,3120100,2,1,,10101,,,0,,,3120110,gal_favor_text_3120100,,,2,,0,,,1,3120700,157950
434,3120110,2,1,player_name,10101,,,0,,,3120120,gal_favor_text_3120110,,,1,,0,,,1,3120700,157950
435,3120120,2,1,,10101,,,0,,,3120130,gal_favor_text_3120120,,,2,,0,,,1,3120700,157950
436,3120130,2,1,,10101,,,0,,,3120140,gal_favor_text_3120130,,,2,,0,,,1,3120700,157950
437,3120140,2,1,,10101,,,0,,,3120150,gal_favor_text_3120140,,,2,,0,,,1,3120700,157950
438,3120150,2,1,player_name,10101,,,0,,,3120160,gal_favor_text_3120150,,,1,,0,,,1,3120700,157950
439,3120160,2,1,,10101,,,0,,,3120170,gal_favor_text_3120160,,,2,,0,,,1,3120700,157950
440,3120170,2,1,,10101,,,0,,,3120180,gal_favor_text_3120170,,,2,,0,,,1,3120700,157950
441,3120180,2,1,player_name,10101,,,0,,,3120190,gal_favor_text_3120180,,,1,,0,,,1,3120700,157950
442,3120190,2,1,gal_name_01,10101,,,0,,,3120200,gal_favor_text_3120190,,,1,,0,,,1,3120700,157950
443,3120200,2,1,,10101,,,0,,,3120210,gal_favor_text_3120200,,,2,,0,,,1,3120700,157950
444,3120210,2,1,player_name,10101,,,0,,,3120220,gal_favor_text_3120210,,,1,,0,,,1,3120700,157950
445,3120220,2,1,gal_name_01,10101,,,0,,,3120230,gal_favor_text_3120220,,,1,,0,,,1,3120700,157950
446,3120230,2,1,player_name,10101,,,0,,,3120240,gal_favor_text_3120230,,,1,,0,,,1,3120700,157950
447,3120240,2,1,,10101,,,0,,,3120250,gal_favor_text_3120240,,,2,,0,,,1,3120700,157950
448,3120250,2,1,player_name,10101,,,0,,,3120260,gal_favor_text_3120250,,,1,,0,,,1,3120700,157950
449,3120260,2,1,,10101,,,0,,,3120270,gal_favor_text_3120260,,,2,,0,,,1,3120700,157950
450,3120270,2,1,,10101,,,0,,,3120280,gal_favor_text_3120270,,,2,,0,,,1,3120700,157950
451,3120280,2,1,,10101,,,0,,,3120290,gal_favor_text_3120280,,,2,,0,,,1,3120700,157950
452,3120290,2,1,gal_name_01,10101,,,0,,,3120300,gal_favor_text_3120290,,,1,,0,,,1,3120700,157950
453,3120300,2,1,player_name,10101,,,0,,,3120310,gal_favor_text_3120300,,,1,,0,,,1,3120700,157950
454,3120310,2,1,,10101,,,0,,,3120320,gal_favor_text_3120310,,,2,,0,,,1,3120700,157950
455,3120320,2,1,gal_name_01,10101,,,0,,,3120330,gal_favor_text_3120320,,,1,,0,,,1,3120700,157950
456,3120330,2,1,player_name,10101,,,0,,,3120340,gal_favor_text_3120330,,,1,,0,,,1,3120700,157950
457,3120340,2,1,gal_name_01,10101,,,0,,,3120350,gal_favor_text_3120340,,,1,,0,,,1,3120700,157950
458,3120350,2,1,,10101,,,0,,,3120360,gal_favor_text_3120350,,,2,,0,,,1,3120700,157950
459,3120360,2,1,player_name,10101,,,0,,,3120370,gal_favor_text_3120360,,,1,,0,,,1,3120700,157950
460,3120370,2,1,,10101,,,0,,,3120380,gal_favor_text_3120370,,,2,,0,,,1,3120700,157950
461,3120380,2,1,player_name,10101,,,0,,,3120390,gal_favor_text_3120380,,,1,,0,,,1,3120700,157950
462,3120390,2,1,gal_name_01,10101,,,0,,,3120400,gal_favor_text_3120390,,,1,,0,,,1,3120700,157950
463,3120400,2,1,,10101,,,0,,,3120410,gal_favor_text_3120400,,,2,,0,,,1,3120700,157950
464,3120410,2,1,gal_name_01,10101,,,0,,,3120420,gal_favor_text_3120410,,,1,,0,,,1,3120700,157950
465,3120420,2,1,player_name,10101,,,0,,,3120430,gal_favor_text_3120420,,,1,,0,,,1,3120700,157950
