id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
1201209,Chapter01,ToolBox,Glove,0,9,2,729,BlockName_Dawnfist,ToolBox2_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000124302000000920000000100000001000000,120,16688,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102101,Chapter01,WoodenBox,WoodenBox,1,1,1,117,BlockName_WoodenBox,Production_WoodenBox1_1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,16908,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102102,Chapter01,WoodenBox,WoodenBox,1,2,1,260,BlockName_WoodenBox,Production_WoodenBox1_2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,17148,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102103,Chapter01,WoodenBox,WoodenBox,1,3,1,559,BlockName_WoodenBox,Production_WoodenBox1_3,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,17388,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102104,Chapter01,WoodenBox,WoodenBox,1,4,1,1053,BlockName_WoodenBox,Production_WoodenBox1_4,000000000000000000000000e70300000000000000000000000000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,17628,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102105,Chapter01,WoodenBox,WoodenBox,1,5,1,1820,BlockName_WoodenBox,Production_WoodenBox1_5,000000000000000000000000e70300000000000000000000000000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,17868,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102106,Chapter01,WoodenBox,WoodenBox,1,6,1,2886,BlockName_WoodenBox,Production_WoodenBox1_6,0000000000000000000000002d00000009000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,18108,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102107,Chapter01,WoodenBox,WoodenBox,1,7,1,4303,BlockName_WoodenBox,Production_WoodenBox1_7,000000000000000000000000230000001d000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,18348,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102108,Chapter01,WoodenBox,WoodenBox,1,8,1,6110,BlockName_WoodenBox,Production_WoodenBox1_8,000000000000000000000000260000003100000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,18588,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1102109,Chapter01,WoodenBox,WoodenBox,1,9,1,8320,BlockName_WoodenBox,Production_WoodenBox1_9,000000000000000000000000280000007000000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,18828,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202101,Chapter01,WoodenBox,Woodens,0,1,1,9,BlockName_Branch,WoodenBox1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,19068,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202102,Chapter01,WoodenBox,Woodens,0,2,1,20,BlockName_PileOfBranches,WoodenBox1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,19288,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202103,Chapter01,WoodenBox,Woodens,0,3,1,43,BlockName_LogPiece,WoodenBox1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,19516,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202104,Chapter01,WoodenBox,Woodens,0,4,1,81,BlockName_Log,WoodenBox1_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000a04000000000000000000000000001000000cdcc4c3d000020400000104102000000090000000100000001000000,120,19740,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202105,Chapter01,WoodenBox,Woodens,0,5,1,140,BlockName_ProcessedLog,WoodenBox1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046000000050000000000104100000000000000000000000001000000cdcc4c3d0000204000007041020000000f0000000100000001000000,120,19960,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202106,Chapter01,WoodenBox,Woodens,0,6,1,222,BlockName_SquareTimber,WoodenBox1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,20188,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202107,Chapter01,WoodenBox,Woodens,0,7,1,331,BlockName_PileOfSquareTimber,WoodenBox1_7,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003c000000050000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,20416,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202108,Chapter01,WoodenBox,Woodens,0,8,1,470,BlockName_BrokenBoard,WoodenBox1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261051e000000050000000000004200000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,20648,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202109,Chapter01,WoodenBox,Woodens,0,9,1,640,BlockName_Board,WoodenBox1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000020000000000384200000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,20876,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202110,Chapter01,WoodenBox,Woodens,0,10,1,845,BlockName_PileOfBoards,WoodenBox1_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000744200000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,21096,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202111,Chapter01,WoodenBox,Woodens,0,11,1,1087,BlockName_ElfForestRedwoodFragment,WoodenBox1_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a24200000000000000000000000001000000cdcc4c3d000020400000da42020000006d0000000100000001000000,120,21328,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202112,Chapter01,WoodenBox,Woodens,0,12,1,1368,BlockName_ElfForestRedwoodLog,WoodenBox1_12,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000d04200000000000000000000000001000000cdcc4c3d000020400000094302000000890000000100000001000000,120,21572,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202113,Chapter01,WoodenBox,Woodens,0,13,1,1691,BlockName_ElfForestRedwoodPlank,WoodenBox1_13,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000044300000000000000000000000001000000cdcc4c3d0000204000002a4302000000aa0000000100000001000000,120,21812,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202114,Chapter01,WoodenBox,Woodens,0,14,1,2056,BlockName_AncientElfForestBluestonePlank,WoodenBox1_14,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d0000204000004e4302000000ce0000000100000001000000,120,22052,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202201,Chapter01,WoodenBox,Plywood,0,1,2,10,BlockName_WoodPallet,WoodenBox2_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,22300,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202202,Chapter01,WoodenBox,Plywood,0,2,2,22,BlockName_WoodCube,WoodenBox2_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,22524,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202203,Chapter01,WoodenBox,Plywood,0,3,2,49,BlockName_Plywood,WoodenBox2_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000a04000000000000000000000000001000000cdcc4c3d0000204000002041020000000a0000000100000001000000,120,22748,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202204,Chapter01,WoodenBox,Plywood,0,4,2,92,BlockName_WoodBowl,WoodenBox2_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000304100000000000000000000000001000000cdcc4c3d000020400000984102000000130000000100000001000000,120,22972,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202205,Chapter01,WoodenBox,Plywood,0,5,2,159,BlockName_WoodPlate,WoodenBox2_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610546000000050000000000a84100000000000000000000000001000000cdcc4c3d000020400000004202000000200000000100000001000000,120,23196,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202206,Chapter01,WoodenBox,Plywood,0,6,2,253,BlockName_CuttingBoard,WoodenBox2_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade26105140000000200000000000c4200000000000000000000000001000000cdcc4c3d0000204000004c4202000000330000000100000001000000,120,23420,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202207,Chapter01,WoodenBox,Plywood,0,7,2,377,BlockName_PremiumWoodenFlowerpot,WoodenBox2_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000584200000000000000000000000001000000cdcc4c3d0000204000009842020000004c0000000100000001000000,120,23648,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202208,Chapter01,WoodenBox,Plywood,0,8,2,535,BlockName_WoodenZernerBust,WoodenBox2_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a04200000000000000000000000001000000cdcc4c3d000020400000d842020000006c0000000100000001000000,120,23884,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1202209,Chapter01,WoodenBox,Plywood,0,9,2,729,BlockName_ForestWardenTotem,WoodenBox2_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000124302000000920000000100000001000000,120,24116,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1103101,Chapter01,Coffeepot,Coffeepot,1,1,1,117,BlockName_Dispenser,Production_Teapot1_1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,24348,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
