_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes,nameText,plotTextResolved,optionResolved
147,101104110,2,1,gal_name_01,10101,,,0,,,101104140,gal_map_text_101104110,,,1,,0,,,1,-1,157950,蘇嬋,謝謝... 下次我給你帶點甜點好了。,
148,101104120,2,1,,10101,,,0,,,101104130,gal_map_text_101104120,,,2,,0,,,1,-1,157950,,看著你神經兮兮跳大神的樣子，蘇嬋淺淺一笑說到,
149,101104130,2,1,gal_name_01,10101,,,0,,,101104140,gal_map_text_101104130,,,1,,0,,,1,-1,157950,蘇嬋,這是我見過最奇怪的祈舞蹈了,
150,101104140,2,1,,10101,,,0,,,-1,gal_map_text_101104140,,,2,,0,,,1,-1,157950,,雨一時半會應該停不了了，你和蘇嬋在宿舍窗邊靜靜看著雨水落下，聽著淅淅瀝瀝的雨聲，度過了難得的輕鬆時光,
151,101105010,2,1,,10101,,,0,,,101105020,gal_map_text_101105010,,,2,,2,gal_bg_room_1,gal_bg_room_2,1,101105030,157950,,週日的宿舍陽臺曬滿了衣服，你收衣服時才發現，把蘇嬋的粉色毛衣和你的深色 T 恤混洗了，毛衣染上了一點淡淡的顏色。,
152,101105020,2,1,,10101,,,0,,,101105030,gal_map_text_101105020,,,2,,0,,,1,101105030,157950,,蘇嬋眉頭皺得緊緊的，卻沒立刻發火。,
153,101105030,2,2,gal_name_01,10101,2,gal_map_text_101105040|gal_map_text_101105050|gal_map_text_101105060,1,,,101105070|101105100|101105130,gal_map_text_101105030,,,1,,0,,,0,-1,157950,蘇嬋,啊，這可是我最喜歡的毛衣,
154,101105070,2,1,,10101,,,0,,,101105080,gal_map_text_101105070,,,2,,0,,,1,-1,157950,,你立刻道歉，說下次去商場賠她買一件新的,
155,101105080,2,1,,10101,,,0,,,101105090,gal_map_text_101105080,,,2,,0,,,1,-1,157950,,蘇嬋臉色微變，別過臉，嘟囔著,
156,101105090,2,1,gal_name_01,10101,,,0,,,101105140,gal_map_text_101105090,,,1,,0,,,1,-1,157950,蘇嬋,誰要你賠，下次注意啊。不過商場倒不是不可以讓你陪我去一趟,
157,101105100,2,1,,10101,,,0,,,101105110,gal_map_text_101105100,,,2,,0,,,1,-1,157950,,你開玩笑說現在我們穿得就是情侶款，打算看看蘇嬋得反應,
158,101105110,2,1,,10101,,,0,,,101105120,gal_map_text_101105110,,,2,,0,,,1,-1,157950,,蘇嬋的臉唰地紅了，抬手敲了你一下,
159,101105120,2,1,gal_name_01,10101,,,0,,,101105140,gal_map_text_101105120,,,1,,0,,,1,-1,157950,蘇嬋,笨蛋！誰要和你穿情侶款,
160,101105130,2,1,,10101,,,0,,,101105140,gal_map_text_101105130,,,2,,0,,,1,-1,157950,,你立馬離開了宿舍，去商場買了最新的同款毛衣賠禮道歉,
161,101105140,2,1,,10101,,,0,,,-1,gal_map_text_101105140,,,2,,0,,,1,-1,157950,,看來蘇嬋最終還是原諒了你，你時刻提醒自己下次可別重蹈覆轍了,
162,101106010,2,1,,10101,,,0,,,101106020,gal_map_text_101106010,,,2,,2,gal_bg_room_1,gal_bg_room_2,1,101106050,157950,,傍晚的宿舍靜悄悄的，蘇嬋躺在床上，額頭敷著退熱貼，臉頰燒得紅紅的。,
163,101106020,2,1,,10101,,,0,,,101106030,gal_map_text_101106020,,,2,,0,,,1,101106050,157950,,蘇嬋看到你推門進來，眼睛亮了一下又暗了下去。,
164,101106030,2,1,gal_name_01,10101,,,0,,,101106040,gal_map_text_101106030,,,1,,0,,,1,101106050,157950,蘇嬋,誰... 誰讓你來的，我可沒生病，只是在家裡休息！,
165,101106040,2,1,,10101,,,0,,,101106050,gal_map_text_101106040,,,2,,0,,,1,101106050,157950,,你放下手裡的東西，摸了摸她的額頭，結果燙得嚇人。,
166,101106050,2,2,,10101,2,gal_map_text_101106060|gal_map_text_101106070|gal_map_text_101106080,1,,,101106090|101106110|101106120,gal_map_text_101106050,,,2,,0,,,0,-1,157950,,這時你決定,
167,101106090,2,1,,10101,,,0,,,101106100,gal_map_text_101106090,,,2,,0,,,1,-1,157950,,蘇嬋彆扭地張嘴喝粥，不小心嗆到，你拍著她的背時，她突然抓住你的手，聲音軟乎乎的，小聲說,
168,101106100,2,1,gal_name_01,10101,,,0,,,101106130,gal_map_text_101106100,,,1,,0,,,1,-1,157950,蘇嬋,我有點難受，能不能多陪我一會,
169,101106110,2,1,,10101,,,0,,,101106130,gal_map_text_101106110,,,2,,0,,,1,-1,157950,,你小心翼翼地幫她換退熱貼，指尖碰到她的臉頰，蘇嬋的睫毛顫了顫，睜開眼盯著你，眼神裡滿是依賴。,
170,101106120,2,1,,10101,,,0,,,101106130,gal_map_text_101106120,,,2,,0,,,1,-1,157950,,你講著小時候調皮搗蛋的故事，蘇嬋聽著聽著笑出聲，笑著笑著就睡著了，手卻緊緊抓著你的衣角。,
171,101106130,2,1,,10101,,,0,,,-1,gal_map_text_101106130,,,2,,0,,,1,-1,157950,,你察覺了蘇嬋柔弱的另一面，對她的瞭解又更近了一步,
172,101107010,2,1,,10101,,,0,,,101107020,gal_map_text_101107010,,,2,,2,gal_bg_room_1,gal_bg_room_2,1,101107030,157950,,傍晚的宿舍內，你摸出藏在冰箱裡的草莓蛋糕，卻發現盒子裡空空如也，只剩一點奶油痕跡。,
173,101107020,2,1,,10101,,,0,,,101107030,gal_map_text_101107020,,,2,,0,,,1,101107030,157950,,你正疑惑是不是鬧鬼時，轉頭就看到蘇嬋的哼著歌，背對著你假裝看窗外。,
174,101107030,2,2,,10101,2,gal_map_text_101107040|gal_map_text_101107050|gal_map_text_101107060,1,,,101107070|101107100|101107140,gal_map_text_101107030,,,2,,0,,,0,-1,157950,,這時你決定,
175,101107070,2,1,,10101,,,0,,,101107080,gal_map_text_101107070,,,2,,0,,,1,-1,157950,,你大聲驚呼，我的蛋糕怎麼不見了，難道被狐狸吃了？,
176,101107080,2,1,,10101,,,0,,,101107090,gal_map_text_101107080,,,2,,0,,,1,-1,157950,,蘇嬋的肩膀僵了一下，轉身時飛快地擦了擦嘴角,
177,101107090,2,1,gal_name_01,10101,,,0,,,101107190,gal_map_text_101107090,,,1,,0,,,1,-1,157950,蘇嬋,才... 才不是我！可能是老鼠吃的！你可以重新再買一點,
178,101107100,2,1,,10101,,,0,,,101107110,gal_map_text_101107100,,,2,,0,,,1,-1,157950,,蘇嬋臉一紅，立刻炸毛,
179,101107110,2,1,gal_name_01,10101,,,0,,,101107120,gal_map_text_101107110,,,1,,0,,,1,-1,157950,蘇嬋,誰偷吃了！這是我自己買的！,
180,101107120,2,1,,10101,,,0,,,101107130,gal_map_text_101107120,,,2,,0,,,1,-1,157950,,說著不知從哪掏出一塊剩下的蛋糕，塞到你嘴裡,
181,101107130,2,1,gal_name_01,10101,,,0,,,101107190,gal_map_text_101107130,,,1,,0,,,1,-1,157950,蘇嬋,給你吃，你也吃了，不許再囉嗦了啊,
182,101107140,2,1,,10101,,,0,,,101107150,gal_map_text_101107140,,,2,,0,,,1,-1,157950,,你假裝沒看見，轉身拿起了藏在冰箱裡的另一塊草莓蛋糕,
183,101107150,2,1,,10101,,,0,,,101107160,gal_map_text_101107150,,,2,,0,,,1,-1,157950,,這時蘇嬋忍不住回頭看，看到你拿著一塊新的草莓蛋糕，她目光一亮,
184,101107160,2,1,gal_name_01,10101,,,0,,,101107170,gal_map_text_101107160,,,1,,0,,,1,-1,157950,蘇嬋,怎麼還有一塊，讓我再嘗嘗,
185,101107170,2,1,,10101,,,0,,,101107180,gal_map_text_101107170,,,2,,0,,,1,-1,157950,,剛說完，蘇嬋就意識道自己說漏嘴了，又轉頭看向窗外,
186,101107180,2,1,,10101,,,0,,,101107190,gal_map_text_101107180,,,2,,0,,,1,-1,157950,,你搖搖頭，還是寵溺得分了她一半得蛋糕,
187,101107190,2,1,,10101,,,0,,,-1,gal_map_text_101107190,,,2,,0,,,1,-1,157950,,最終你們決定明天一起去蛋糕店再多買一點蛋糕，以防還有人“偷吃”,
188,101201010,2,1,,10101,,,0,,,101201020,gal_map_text_101201010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101201040,157950,,傍晚的海水浴場，夕陽把海面染成了金黃色，你和蘇嬋坐在沙灘上，海浪輕輕拍打著腳丫。,
189,101201020,2,1,,10101,,,0,,,101201030,gal_map_text_101201020,,,2,,0,,,1,101201040,157950,,蘇嬋望著遠處的夕陽，突然拉著你小聲說到,
190,101201030,2,1,gal_name_01,10101,,,0,,,101201040,gal_map_text_101201030,,,1,,0,,,1,101201040,157950,蘇嬋,如果...時間能停留在這一刻，就好了,
191,101201040,2,2,,10101,2,gal_map_text_101201050|gal_map_text_101201060|gal_map_text_101201070,1,,,101201080|101201090|101201100,gal_map_text_101201040,,,2,,0,,,0,-1,157950,,這時你決定,
192,101201080,2,1,,10101,,,0,,,101201110,gal_map_text_101201080,,,2,,0,,,1,-1,157950,,蘇嬋的手僵了一下，卻沒有掙脫，反而輕輕回握住你的手。,
193,101201090,2,1,,10101,,,0,,,101201110,gal_map_text_101201090,,,2,,0,,,1,-1,157950,,你拿出相機拍下了落日的景色，時間也定格在了這一刻。,
194,101201100,2,1,,10101,,,0,,,101201110,gal_map_text_101201100,,,2,,0,,,1,-1,157950,,時間沒有辦法停止的，但是我們可以一起往下走的。,
195,101201110,2,1,,10101,,,0,,,-1,gal_map_text_101201110,,,2,,0,,,1,-1,157950,,你們在沙灘上待了很久，夕陽把兩人的影子慢慢拉長。,
196,101202010,2,1,,10101,,,0,,,101202020,gal_map_text_101202010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101202030,157950,,午後的海水浴場，陽光明媚，蘇嬋盯著海邊的霜淇淋攤位，眼睛直勾勾的，轉頭看了看你。,
197,101202020,2,1,gal_name_01,10101,,,0,,,101202030,gal_map_text_101202020,,,1,,0,,,1,101202030,157950,蘇嬋,那個草莓霜淇淋看起來好好吃，你... 要不要試一試？,
198,101202030,2,2,,10101,2,gal_map_text_101202040|gal_map_text_101202050|gal_map_text_101202060,1,,,101202070|101202110|101202160,gal_map_text_101202030,,,2,,0,,,0,-1,157950,,這時你決定,
199,101202070,2,1,,10101,,,0,,,101202080,gal_map_text_101202070,,,2,,0,,,1,-1,157950,,你決定買了一個霜淇淋，剛付完錢，忽然覺得手上一輕,
200,101202080,2,1,,10101,,,0,,,101202090,gal_map_text_101202080,,,2,,0,,,1,-1,157950,,等你回頭只看到一個孤零零的蛋筒和雙手捂嘴的“小狐狸”一隻,
201,101202090,2,1,,10101,,,0,,,101202100,gal_map_text_101202090,,,2,,0,,,1,-1,157950,,蘇嬋似乎想說什麼，但只發出嗚嗚嗚的聲音,
202,101202100,2,1,,10101,,,0,,,-1,gal_map_text_101202100,,,2,,0,,,1,-1,157950,,你笑了笑，吃下了剩餘的蛋筒,
203,101202110,2,1,,10101,,,0,,,101202120,gal_map_text_101202110,,,2,,0,,,1,-1,157950,,我不喜歡吃甜的，你如此說到,
204,101202120,2,1,gal_name_01,10101,,,0,,,101202130,gal_map_text_101202120,,,1,,0,,,1,-1,157950,蘇嬋,啊，但是看起來真的很好吃的樣子，你就試一試，試一試嘛~,
205,101202130,2,1,,10101,,,0,,,101202140,gal_map_text_101202130,,,2,,0,,,1,-1,157950,,...,
206,101202140,2,1,,10101,,,0,,,101202150,gal_map_text_101202140,,,2,,0,,,1,-1,157950,,......,
207,101202150,2,1,,10101,,,0,,,-1,gal_map_text_101202150,,,2,,0,,,1,-1,157950,,最終你還是買了一個【雙層夾心巨無霸草莓霜淇淋】給“自己”。,
208,101202160,2,1,,10101,,,0,,,101202170,gal_map_text_101202160,,,2,,0,,,1,-1,157950,,你們分著吃霜淇淋，你不小心把奶油沾到了鼻尖上，蘇嬋飛快地舔掉你指尖的奶油。,
209,101202170,2,1,,10101,,,0,,,-1,gal_map_text_101202170,,,2,,0,,,1,-1,157950,,似乎是意思到了什麼，她的臉瞬間紅透，飛快地跑遠了。,
210,101203010,2,1,,10101,,,0,,,101203020,gal_map_text_101203010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101203030,157950,,中午的海水浴場，陽光正好,
211,101203020,2,1,,10101,,,0,,,101203030,gal_map_text_101203020,,,2,,0,,,1,101203030,157950,,蘇嬋穿著粉白色的可愛泳裝，和卡洛菲斯、敖靈一起站在你面前，笑著問你。,
212,101203030,2,2,gal_name_01,10101,2,gal_map_text_101203040|gal_map_text_101203050|gal_map_text_101203060,1,,,101203070|101203110|101203130,gal_map_text_101203030,,,1,,0,,,0,-1,157950,蘇嬋,“喂，我們三個穿泳裝，你覺得誰最好看？”,
213,101203070,2,1,,10101,,,0,,,101203080,gal_map_text_101203070,,,2,,0,,,1,-1,157950,,我覺得還是你穿的這套泳裝最可愛,
214,101203080,2,1,,10101,,,0,,,101203090,gal_map_text_101203080,,,2,,0,,,1,-1,157950,,聽到你這麼說，蘇嬋捂嘴大笑,
215,101203090,2,1,gal_name_01,10101,,,0,,,101203100,gal_map_text_101203090,,,1,,0,,,1,-1,157950,蘇嬋,算你有點眼光！,
216,101203100,2,1,gal_name_01,10101,,,0,,,101203150,gal_map_text_101203100,,,1,,0,,,1,-1,157950,蘇嬋,等等...為什麼是可愛這個詞？你給我說清楚！,
217,101203110,2,1,,10101,,,0,,,101203120,gal_map_text_101203110,,,2,,0,,,1,-1,157950,,我覺得還是卡洛菲斯這套泳裝最好看。,
218,101203120,2,1,gal_name_01,10101,,,0,,,101203150,gal_map_text_101203120,,,1,,0,,,1,-1,157950,蘇嬋,哼，雖然卡洛菲斯姐姐的泳裝確實好看，但是明明我得也不差......,
219,101203130,2,1,,10101,,,0,,,101203140,gal_map_text_101203130,,,2,,0,,,1,-1,157950,,我覺得還是敖靈這套泳裝最好看。,
220,101203140,2,1,gal_name_01,10101,,,0,,,101203150,gal_map_text_101203140,,,1,,0,,,1,-1,157950,蘇嬋,敖靈姐姐穿起來確實又知性又美麗.....,
221,101203150,2,1,,10101,,,0,,,-1,gal_map_text_101203150,,,2,,0,,,1,-1,157950,,你們一起在沙灘上度過了愉快的一天...好吧實際上是你哄了蘇嬋一整天才讓她重新開心起來。,
222,101204010,2,1,,10101,,,0,,,101204020,gal_map_text_101204010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101204030,157950,,你和蘇嬋在海邊灘塗上散步。,
223,101204020,2,1,,10101,,,0,,,101204030,gal_map_text_101204020,,,2,,0,,,1,101204030,157950,,蘇嬋看到了一隻小螃蟹，立刻伸手去抓，結果被螃蟹夾到了手指，疼得她眼淚都快掉下來了。,
224,101204030,2,2,,10101,2,gal_map_text_101204040|gal_map_text_101204050|gal_map_text_101204060,1,,,101204070|101204100|101204140,gal_map_text_101204030,,,2,,0,,,0,-1,157950,,你看著她泫然欲泣的樣子，你決定,
225,101204070,2,1,,10101,,,0,,,101204080,gal_map_text_101204070,,,2,,0,,,1,-1,157950,,在你的一番操作之下，你把這個“罪魁禍首”懲罰的“紅彤彤”的,
226,101204080,2,1,gal_name_01,10101,,,0,,,101204090,gal_map_text_101204080,,,1,,0,,,1,-1,157950,蘇嬋,你從哪拿的這麼大的鍋,
227,101204090,2,1,,10101,,,0,,,101204190,gal_map_text_101204090,,,2,,0,,,1,-1,157950,,蘇嬋驚訝你的操作，甚至忘記了手上的疼痛，只是留下了不爭氣的淚水...口水...,
228,101204100,2,1,,10101,,,0,,,101204110,gal_map_text_101204100,,,2,,0,,,1,-1,157950,,你讓螃蟹也夾了自己一下，你疼的齜牙咧嘴。,
229,101204110,2,1,,10101,,,0,,,101204120,gal_map_text_101204110,,,2,,0,,,1,-1,157950,,蘇嬋輕輕打了你一下,
230,101204120,2,1,gal_name_01,10101,,,0,,,101204130,gal_map_text_101204120,,,1,,0,,,1,-1,157950,蘇嬋,笨蛋！誰要你這樣！,
231,101204130,2,1,player_name,10101,,,0,,,101204190,gal_map_text_101204130,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,這下咱們倆也算是患難與共了,
232,101204140,2,1,,10101,,,0,,,101204150,gal_map_text_101204140,,,2,,0,,,1,-1,157950,,你將自己的兩隻手做成剪刀狀，把螃蟹夾起，對蘇嬋說,
233,101204150,2,1,player_name,10101,,,0,,,101204160,gal_map_text_101204150,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,看我也以牙還牙也夾死它,
234,101204160,2,1,,10101,,,0,,,101204170,gal_map_text_101204160,,,2,,0,,,1,-1,157950,,蘇嬋破涕為笑道,
235,101204170,2,1,gal_name_01,10101,,,0,,,101204180,gal_map_text_101204170,,,1,,0,,,1,-1,157950,蘇嬋,你幼稚不幼稚啊,
236,101204180,2,1,,10101,,,0,,,101204190,gal_map_text_101204180,,,2,,0,,,1,-1,157950,,你一個不小心被螃蟹夾到了雙手......,
237,101204190,2,1,,10101,,,0,,,-1,gal_map_text_101204190,,,2,,0,,,1,-1,157950,,之後你們在海邊繼續散步到傍晚才依依不捨的一起回家去了。,
238,101205010,2,1,,10101,,,0,,,101205020,gal_map_text_101205010,,,2,,2,gal_bg_sea_1,gal_bg_room_3,1,101205040,157950,,海水浴場，突然來了一個劇組正在找群演拍戲，你和妲己正巧路過湊了一眼的熱鬧。,
239,101205020,2,1,,10101,,,0,,,101205030,gal_map_text_101205020,,,2,,0,,,1,101205040,157950,,這時，導演看到你和蘇嬋，立刻眼前一亮。,
240,101205030,2,1,,10101,,,0,,,101205040,gal_map_text_101205030,,,2,,0,,,1,101205040,157950,,拉著你們就想讓你們來客串，想讓你們演一對海邊偶遇的前戀人，具體劇情隨意發揮。,
241,101205040,2,2,,10101,2,gal_map_text_101205050|gal_map_text_101205060|gal_map_text_101205070,1,,,101205080|101205090|101205100,gal_map_text_101205040,,,2,,0,,,0,-1,157950,,你們欣然同意了，這時你提議演,
242,101205080,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205080,,,1,,0,,,1,-1,157950,蘇嬋,"男人，你成功引起了我的注意,這次，你可別想逃了......",
243,101205090,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205090,,,1,,0,,,1,-1,157950,蘇嬋,呀，XX，沒想到能再遇到你啊......,
244,101205100,2,1,gal_name_01,10101,,,0,,,101205110,gal_map_text_101205100,,,1,,0,,,1,-1,157950,蘇嬋,身為贅婿，你應該以婦為綱，還想著逃跑......,
245,101205110,2,1,,10101,,,0,,,-1,gal_map_text_101205110,,,2,,0,,,1,-1,157950,,你發現蘇嬋似乎表演的很投入，沒想到她居然這麼喜歡演戲，你似乎發覺了蘇嬋霸道的另一面。,
246,101301010,2,1,,10101,,,0,,,101301020,gal_map_text_101301010,,,2,,2,gal_bg_amusement_1,gal_bg_amusement_4,1,101301040,157950,,週末的遊樂園人聲鼎沸，過山車軌道在頭頂劃出弧線，蘇嬋揪著你的袖子往排隊口走，下巴抬得老高,
247,101301020,2,1,gal_name_01,10101,,,0,,,101301030,gal_map_text_101301020,,,1,,0,,,1,101301040,157950,蘇嬋,不就是個過山車嗎？本小姐閉著眼睛都能坐，你可別嚇得叫出聲！,
248,101301030,2,1,,10101,,,0,,,101301040,gal_map_text_101301030,,,2,,0,,,1,101301040,157950,,可剛扣上安全杆，她的手就悄悄攥緊了杆身，指節泛白。,
249,101301040,2,2,,10101,2,gal_map_text_101301050|gal_map_text_101301060|gal_map_text_101301070,1,,,101301080|1013010110|101301140,gal_map_text_101301040,,,2,,0,,,0,-1,157950,,過山車俯衝時，風聲灌滿耳朵，你轉頭看她，她眼睛閉得死死的，連睫毛都在顫。,
250,101301080,2,1,,10101,,,0,,,101301090,gal_map_text_101301080,,,2,,0,,,1,-1,157950,,你的手剛碰到她，她就像抓住救命稻草一樣攥緊，指尖都泛白了。,
251,101301090,2,1,,10101,,,0,,,101301100,gal_map_text_101301090,,,2,,0,,,1,-1,157950,,"但下車後她，立馬甩開你的手，臉紅紅的嘟囔 ,但還是悄悄往你身邊靠了靠",
252,101301100,2,1,gal_name_01,10101,,,0,,,101301190,gal_map_text_101301100,,,1,,0,,,1,-1,157950,蘇嬋,我只是...怕你害怕了才抓你手的,
253,101301110,2,1,,10101,,,0,,,101301120,gal_map_text_101301110,,,2,,0,,,1,-1,157950,,別怕，睜開眼看看，風景很好的，害怕的話就抓著我,
254,101301120,2,1,,10101,,,0,,,101301130,gal_map_text_101301120,,,2,,0,,,1,-1,157950,,她慢慢睜開眼，偷偷抓住你的手，眼睛亮了亮，卻嘴硬說,
255,101301130,2,1,gal_name_01,10101,,,0,,,101301190,gal_map_text_101301130,,,1,,0,,,1,-1,157950,蘇嬋,也就那樣，沒什麼好看的,
256,101301140,2,1,,10101,,,0,,,101301150,gal_map_text_101301140,,,2,,0,,,1,-1,157950,,你笑著說：不是閉著眼睛都能坐嗎，怎麼眼睛都不敢展開了？,
257,101301150,2,1,,10101,,,0,,,101301160,gal_map_text_101301150,,,2,,0,,,1,-1,157950,,你剛說完，她就睜開眼睛，伸手輕輕一直捏著你,
258,101301160,2,1,gal_name_01,10101,,,0,,,101301170,gal_map_text_101301160,,,1,,0,,,1,-1,157950,蘇嬋,笨蛋！那是風吹的！,
259,101301170,2,1,,10101,,,0,,,101301180,gal_map_text_101301170,,,2,,0,,,1,-1,157950,,卻忍不住笑出了聲，嘴角的梨渦都露出來了，完全忘了剛才的緊張。,
260,101301180,2,1,,10101,,,0,,,101301190,gal_map_text_101301180,,,2,,0,,,1,-1,157950,,過山車的餘速還沒褪去，她攥過你手的地方還留著溫度。,
