"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"7429","class","InGame_ItemBlock","284","public class InGame_ItemBlock : MonoBehaviour // TypeDefIndex: 284"
"8122","class","InGame_ItemBlock_BubbleTime.Timer","285","public sealed class InGame_ItemBlock_BubbleTime.Timer : MulticastDelegate // TypeDefIndex: 285"
"8140","class","InGame_ItemBlock_BubbleTime","286","public class InGame_ItemBlock_BubbleTime : MonoBehaviour // TypeDefIndex: 286"
"8186","class","InGame_ItemBlock_CoolTime.Timer","287","public sealed class InGame_ItemBlock_CoolTime.Timer : MulticastDelegate // TypeDefIndex: 287"
"8204","class","InGame_ItemBlock_CoolTime","288","public class InGame_ItemBlock_CoolTime : MonoBehaviour // TypeDefIndex: 288"
"8267","class","InGame_ItemBlock_EAFabricateTimer.Timer","289","public sealed class InGame_ItemBlock_EAFabricateTimer.Timer : MulticastDelegate // TypeDefIndex: 289"
"8285","class","InGame_ItemBlock_EAFabricateTimer","290","public class InGame_ItemBlock_EAFabricateTimer : MonoBehaviour // TypeDefIndex: 290"
"8331","class","InGame_ItemBlock_FabricateTimer.Timer","291","public sealed class InGame_ItemBlock_FabricateTimer.Timer : MulticastDelegate // TypeDefIndex: 291"
"8349","class","InGame_ItemBlock_FabricateTimer","292","public class InGame_ItemBlock_FabricateTimer : MonoBehaviour // TypeDefIndex: 292"
"8396","class","InGame_ItemBlock_OpenCoolTime.Timer","293","public sealed class InGame_ItemBlock_OpenCoolTime.Timer : MulticastDelegate // TypeDefIndex: 293"
"8414","class","InGame_ItemBlock_OpenCoolTime","294","public class InGame_ItemBlock_OpenCoolTime : MonoBehaviour // TypeDefIndex: 294"
"8460","class","InGame_ItemBlock_Spine","295","public class InGame_ItemBlock_Spine : MonoBehaviour // TypeDefIndex: 295"
"8494","class","InGame_ItemCell","296","public class InGame_ItemCell : MonoBehaviour // TypeDefIndex: 296"
"8679","class","InGame.","297","private sealed class InGame.<>c // TypeDefIndex: 297"
"8706","class","InGame","298","public class InGame : MonoBehaviourSingleton<InGame> // TypeDefIndex: 298"
"8938","class","InGame_BlockManager.","299","private sealed class InGame_BlockManager.<>c // TypeDefIndex: 299"
"8974","class","InGame_BlockManager.","300","private sealed class InGame_BlockManager.<>c__DisplayClass91_0 // TypeDefIndex: 300"
"8993","class","InGame_BlockManager","301","public class InGame_BlockManager : MonoBehaviourSingleton<InGame_BlockManager> // TypeDefIndex: 301"
"9419","class","InGame_DragManager.","302","private sealed class InGame_DragManager.<>c // TypeDefIndex: 302"
"9451","class","InGame_DragManager.","303","private sealed class InGame_DragManager.<>c__DisplayClass43_0 // TypeDefIndex: 303"
"9472","class","InGame_DragManager.","304","private sealed class InGame_DragManager.<>c__DisplayClass44_0 // TypeDefIndex: 304"
"9491","class","InGame_DragManager.","305","private sealed class InGame_DragManager.<>c__DisplayClass50_0 // TypeDefIndex: 305"
"9507","class","InGame_DragManager.","306","private sealed class InGame_DragManager.<>c__DisplayClass52_0 // TypeDefIndex: 306"
"9523","class","InGame_DragManager.","307","private sealed class InGame_DragManager.<>c__DisplayClass54_0 // TypeDefIndex: 307"
"9539","class","InGame_DragManager.","308","private sealed class InGame_DragManager.<>c__DisplayClass56_0 // TypeDefIndex: 308"
"9555","class","InGame_DragManager.","309","private sealed class InGame_DragManager.<OnUseItemBlock>d__44 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 309"
"9601","class","InGame_DragManager","310","public class InGame_DragManager : MonoBehaviourSingleton<InGame_DragManager> // TypeDefIndex: 310"
"9747","enum","Direction","311","public enum Direction // TypeDefIndex: 311"
"9763","struct","InGameCellInfo","312","public struct InGameCellInfo // TypeDefIndex: 312"
"9775","class","InGame_MapManager.","313","private sealed class InGame_MapManager.<>c // TypeDefIndex: 313"
"9795","class","InGame_MapManager.","314","private sealed class InGame_MapManager.<>c__DisplayClass115_0 // TypeDefIndex: 314"
"9811","class","InGame_MapManager.","315","private sealed class InGame_MapManager.<>c__DisplayClass66_0 // TypeDefIndex: 315"
"9830","class","InGame_MapManager.","316","private sealed class InGame_MapManager.<>c__DisplayClass66_1 // TypeDefIndex: 316"
"9853","class","InGame_MapManager.","317","private sealed class InGame_MapManager.<>c__DisplayClass67_0 // TypeDefIndex: 317"
"9870","class","InGame_MapManager.","318","private sealed class InGame_MapManager.<>c__DisplayClass72_0 // TypeDefIndex: 318"
"9887","class","InGame_MapManager.","319","private sealed class InGame_MapManager.<>c__DisplayClass76_0 // TypeDefIndex: 319"
"9904","class","InGame_MapManager.","320","private sealed class InGame_MapManager.<>c__DisplayClass87_0 // TypeDefIndex: 320"
"9919","class","InGame_MapManager","321","public class InGame_MapManager : MonoBehaviourSingleton<InGame_MapManager> // TypeDefIndex: 321"
"10253","class","InGameCellMapIDInfo","322","public class InGameCellMapIDInfo // TypeDefIndex: 322"
"10268","class","InGame_RequestManager.","323","private sealed class InGame_RequestManager.<>c // TypeDefIndex: 323"
"10308","class","InGame_RequestManager.","324","private sealed class InGame_RequestManager.<>c__DisplayClass139_0 // TypeDefIndex: 324"
"10326","class","InGame_RequestManager.","325","private sealed class InGame_RequestManager.<>c__DisplayClass78_0 // TypeDefIndex: 325"
"10343","class","InGame_RequestManager.","326","private sealed class InGame_RequestManager.<ClearBlocksCo>d__137 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 326"
"10383","class","InGame_RequestManager","327","public class InGame_RequestManager : MonoBehaviourSingleton<InGame_RequestManager> // TypeDefIndex: 327"
"10749","class","AssetBundleManager.","328","private sealed class AssetBundleManager.<>c__DisplayClass10_0 // TypeDefIndex: 328"
"10769","class","AssetBundleManager.","329","private sealed class AssetBundleManager.<>c__DisplayClass9_0 // TypeDefIndex: 329"
"10793","class","AssetBundleManager.","330","private sealed class AssetBundleManager.<LoadBundleFile>d__12 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 330"
"10838","class","AssetBundleManager.","331","private sealed class AssetBundleManager.<LoadBundleInfo>d__11 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 331"
"10878","class","AssetBundleManager","332","public class AssetBundleManager : MonoBehaviourSingleton<AssetBundleManager> // TypeDefIndex: 332"
"10926","class","BGMManager.","333","private sealed class BGMManager.<Fade>d__26 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 333"
"10969","class","BGMManager.","334","private sealed class BGMManager.<FadeToVolume>d__32 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 334"
"11013","class","BGMManager.","335","private sealed class BGMManager.<FadeVolume>d__28 : IEnumerator<object>, IEnumerator, IDisposable // TypeDefIndex: 335"
"11056","class","BGMManager","336","public class BGMManager : MonoBehaviourSingleton<BGMManager> // TypeDefIndex: 336"
"11142","class","BackButtonManager","337","public class BackButtonManager : MonoBehaviourSingleton<BackButtonManager> // TypeDefIndex: 337"
"11167","class","UserCollectibleData","338","public class UserCollectibleData : UserSaveData // TypeDefIndex: 338"
"11184","class","CollectibleManager.CollectiblePositions","339","public class CollectibleManager.CollectiblePositions // TypeDefIndex: 339"
"11197","class","CollectibleManager","340","public class CollectibleManager : MonoBehaviourSingleton<CollectibleManager> // TypeDefIndex: 340"
"11273","class","PuddingJumpMiniGameInfo","341","public class PuddingJumpMiniGameInfo // TypeDefIndex: 341"
"11287","class","EventConfigManager","342","public class EventConfigManager : MonoBehaviourSingleton<EventConfigManager> // TypeDefIndex: 342"
"11389","class","GemSpriteValueInfo","343","public class GemSpriteValueInfo // TypeDefIndex: 343"
"11403","class","SaveCampaignInfo","344","public class SaveCampaignInfo // TypeDefIndex: 344"
"11421","class","RateReviewInfo","345","public class RateReviewInfo // TypeDefIndex: 345"
"11435","class","RateSurvayInfo","346","public class RateSurvayInfo // TypeDefIndex: 346"
"11449","class","RoomOpenConfig","347","public class RoomOpenConfig // TypeDefIndex: 347"
"11463","class","TestLoadLevel","348","public class TestLoadLevel // TypeDefIndex: 348"
"11478","class","CouponInfo","349","public class CouponInfo // TypeDefIndex: 349"
"11492","class","CouponUseInfo","350","public class CouponUseInfo // TypeDefIndex: 350"
"11507","class","MoreGameInfo","351","public class MoreGameInfo // TypeDefIndex: 351"
"11521","class","MoreGameLinkInfo","352","public class MoreGameLinkInfo // TypeDefIndex: 352"
"11536","class","SNSActiveInfo","353","public class SNSActiveInfo // TypeDefIndex: 353"
"11552","class","UserProfileIDInfo","354","public class UserProfileIDInfo // TypeDefIndex: 354"
"11568","class","IngameResConfigInfo","355","public class IngameResConfigInfo // TypeDefIndex: 355"
"11583","class","GameLoadingInfo","356","public class GameLoadingInfo // TypeDefIndex: 356"
"11596","class","GameConfigManager","357","public class GameConfigManager : MonoBehaviourSingleton<GameConfigManager> // TypeDefIndex: 357"
"11849","class","GameDebugConfigManager","358","public class GameDebugConfigManager : MonoBehaviourSingleton<GameDebugConfigManager> // TypeDefIndex: 358"
"11866","class","InGameConfigManager","359","public class InGameConfigManager : MonoBehaviourSingleton<InGameConfigManager> // TypeDefIndex: 359"
"12142","class","AttendanceDailyDataInfo","360","public class AttendanceDailyDataInfo // TypeDefIndex: 360"
"12160","class","NoticeDataInfo","361","public class NoticeDataInfo // TypeDefIndex: 361"
"12174","class","MemoryConfigDataInfo","362","public class MemoryConfigDataInfo // TypeDefIndex: 362"
"12189","class","LevelConfigManager","363","public class LevelConfigManager : MonoBehaviourSingleton<LevelConfigManager> // TypeDefIndex: 363"
"12451","class","MaidAIChatLanguageChatLengthConfig","364","public class MaidAIChatLanguageChatLengthConfig // TypeDefIndex: 364"
"12464","class","MaidAIChatConfigManager","365","public class MaidAIChatConfigManager : MonoBehaviourSingleton<MaidAIChatConfigManager> // TypeDefIndex: 365"
"12785","class","AddBoradLineInfo","366","public class AddBoradLineInfo // TypeDefIndex: 366"
"12803","class","VideoBonusDataInfo","367","public class VideoBonusDataInfo // TypeDefIndex: 367"
"12823","class","ShopRefreshInfo","368","public class ShopRefreshInfo // TypeDefIndex: 368"
"12843","class","ShopMemoryTicketInfo","369","public class ShopMemoryTicketInfo // TypeDefIndex: 369"
"12865","class","ShopMemoryTicketItemInfo","370","public class ShopMemoryTicketItemInfo // TypeDefIndex: 370"
"12881","class","ShopMemoryTicketItemDailyInfo","371","public class ShopMemoryTicketItemDailyInfo : ShopMemoryTicketItemInfo // TypeDefIndex: 371"
"12895","class","ShopConfigManager","372","public class ShopConfigManager : MonoBehaviourSingleton<ShopConfigManager> // TypeDefIndex: 372"
"13013","class","UserCustomerEpisodeSaveData","373","public class UserCustomerEpisodeSaveData : UserSaveData // TypeDefIndex: 373"
"13026","class","CustomerEpisodeSaveData","374","public class CustomerEpisodeSaveData // TypeDefIndex: 374"
"13041","class","CustomerEpisodeManager","375","public class CustomerEpisodeManager : MonoBehaviourSingleton<CustomerEpisodeManager> // TypeDefIndex: 375"
"13081","enum","CutToonType","376","public enum CutToonType // TypeDefIndex: 376"
"13092","class","CutToonData","377","public class CutToonData // TypeDefIndex: 377"
"13106","class","CutToonManager.","378","private sealed class CutToonManager.<>c__DisplayClass3_0 // TypeDefIndex: 378"
"13121","class","CutToonManager","379","public class CutToonManager : MonoBehaviourSingleton<CutToonManager> // TypeDefIndex: 379"
"13146","class","UserAlbumSaveData","380","public class UserAlbumSaveData : UserSaveData // TypeDefIndex: 380"
"13164","class","AlbumDataManager.","381","private sealed class AlbumDataManager.<>c__DisplayClass5_0 // TypeDefIndex: 381"
"13183","class","AlbumDataManager","382","public class AlbumDataManager : MonoBehaviourSingleton<AlbumDataManager> // TypeDefIndex: 382"
"13234","class","UserAttendanceSaveData","383","public class UserAttendanceSaveData : UserSaveData // TypeDefIndex: 383"
"13259","class","DailyDataManager","384","public class DailyDataManager : MonoBehaviourSingleton<DailyDataManager> // TypeDefIndex: 384"
"13343","class","EchoArchiveUserData","385","public class EchoArchiveUserData : UserSaveData // TypeDefIndex: 385"
"13358","class","EchoArchiveInfoData","386","public class EchoArchiveInfoData // TypeDefIndex: 386"
"13373","class","EchoArchiveGameData","387","public class EchoArchiveGameData // TypeDefIndex: 387"
"13394","class","EchoArchiveGameData_RequestComplete","388","public class EchoArchiveGameData_RequestComplete // TypeDefIndex: 388"
"13410","class","EchoArchiveRequestData","389","public class EchoArchiveRequestData // TypeDefIndex: 389"
"13428","class","EchoArchiveGameData_GageUp","390","public class EchoArchiveGameData_GageUp // TypeDefIndex: 390"
"13444","class","EchoArchiveGameData_CollectBlock","391","public class EchoArchiveGameData_CollectBlock // TypeDefIndex: 391"
"13460","class","EchoArchiveGameData_FabricateBlock","392","public class EchoArchiveGameData_FabricateBlock // TypeDefIndex: 392"
"13484","class","EAFabricateInitData","393","public class EAFabricateInitData // TypeDefIndex: 393"
"13502","class","EchoArchiveDataManager.","394","private sealed class EchoArchiveDataManager.<>c__DisplayClass18_0 // TypeDefIndex: 394"
"13520","class","EchoArchiveDataManager.","395","private sealed class EchoArchiveDataManager.<>c__DisplayClass18_1 // TypeDefIndex: 395"
"13536","class","EchoArchiveDataManager.","396","private sealed class EchoArchiveDataManager.<>c__DisplayClass7_0 // TypeDefIndex: 396"
"13554","class","EchoArchiveDataManager.","397","private sealed class EchoArchiveDataManager.<>c__DisplayClass8_0 // TypeDefIndex: 397"
"13571","class","EchoArchiveDataManager","398","public class EchoArchiveDataManager : MonoBehaviourSingleton<EchoArchiveDataManager> // TypeDefIndex: 398"
"13634","class","UserHighKujiData","399","public class UserHighKujiData : UserSaveData // TypeDefIndex: 399"
"13647","class","HighKujiGameData","400","public class HighKujiGameData // TypeDefIndex: 400"
"13668","class","HighKujiCellData","401","public class HighKujiCellData // TypeDefIndex: 401"
"13683","class","HighKujiRankData","402","public class HighKujiRankData // TypeDefIndex: 402"
"13702","class","HighKujiDataManager.","403","private sealed class HighKujiDataManager.<>c // TypeDefIndex: 403"
"13722","class","HighKujiDataManager.","404","private sealed class HighKujiDataManager.<>c__DisplayClass13_0 // TypeDefIndex: 404"
"13735","class","HighKujiDataManager.","405","private sealed class HighKujiDataManager.<>c__DisplayClass13_1 // TypeDefIndex: 405"
"13752","class","HighKujiDataManager.","406","private sealed class HighKujiDataManager.<>c__DisplayClass13_2 // TypeDefIndex: 406"
"13769","class","HighKujiDataManager.","407","private sealed class HighKujiDataManager.<>c__DisplayClass14_0 // TypeDefIndex: 407"
"13783","class","HighKujiDataManager.","408","private sealed class HighKujiDataManager.<>c__DisplayClass14_1 // TypeDefIndex: 408"
"13803","class","HighKujiDataManager.","409","private sealed class HighKujiDataManager.<>c__DisplayClass14_2 // TypeDefIndex: 409"
"13820","class","HighKujiDataManager.","410","private sealed class HighKujiDataManager.<>c__DisplayClass5_0 // TypeDefIndex: 410"
